threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,2,8,2.52,0.48808,49.0101,120
0.01,2,3,4.38,0.975739,52.7463,120
0.01,2,4,4.14,0.901807,53.2966,120
0.01,2,5,3.36,0.297528,56.8935,120
0.01,2,9,3.9,0.742544,59.6939,120
0.01,2,1,3.72,0.449538,72.42,120
0.01,2,2,1.8,0.193677,72.4824,120
0.01,2,6,3.6,0.583663,79.0011,120
0.01,4,8,2,0.505438,94.486,120
0.01,2,7,4.68,0.601054,97.2045,120
0.01,4,3,2.875,0.94299,102.466,120
0.01,4,4,1.625,0.643468,103.248,120
0.01,4,9,3.025,0.701416,110.495,120
0.01,4,0,1.425,0.701825,110.746,120
0.01,4,1,1.45,0.945826,110.921,120
0.01,4,2,2.2,1.00301,135.763,120
0.01,6,3,1.42105,1.24134,137.973,120
0.01,4,7,3.05,1.48134,139.097,120
0.01,4,6,3.325,0.703989,151.713,120
0.01,6,0,2.51053,1.1766,158.634,120
0.01,4,5,1.425,1.46726,159.992,120
0.01,6,5,1.29474,0.910261,161.313,120
0.01,6,9,2.06842,1.08928,167.987,120
0.01,6,1,1.84737,0.750911,168.394,120
0.01,6,4,1.83158,0.74762,169.02,120
0.01,8,5,2.064,1.06225,188.33,120
0.01,8,4,2.52,1.25244,201.973,120
0.01,8,2,1.548,0.963312,204.413,120
0.01,8,7,1.98,0.481418,211.557,120
0.01,8,6,2.616,0.861155,212.364,120
0.01,8,8,3.204,0.880855,212.798,120
0.01,8,9,2.604,1.08849,214.747,120
0.01,6,8,2.88947,1.09934,223.175,120
0.01,6,7,1.83158,1.3142,224.37,120
0.01,6,6,3.82105,0.792961,232.449,120
0.01,6,2,1.10526,0.958493,234.921,120
0.01,10,3,1.89375,1.1281,238.452,120
0.01,8,3,0.948,1.15042,247.573,120
0.01,8,0,0.828,1.31477,251.925,120
0.01,10,8,1.875,1.20421,253.494,120
0.01,13,6,2.20769,1.50842,258.62,120
0.01,10,9,2.50312,1.17345,261.204,120
0.01,10,0,0.646875,1.04589,263.11,120
0.01,13,9,2.18462,1.24067,283.681,120
0.01,13,5,1.3,1.36001,286.21,120
0.01,8,1,1.44,0.82247,290.908,120
0.01,13,0,1.32308,1.27982,301.381,120
0.01,13,4,1.69231,1.23857,305.066,120
0.01,10,5,2.48437,0.770714,309.293,120
0.01,10,6,2.6625,1.20468,312.458,120
0.01,13,3,1.36154,1.22719,314.749,120
0.01,10,4,1.52812,1.11511,318.457,120
0.01,10,2,2.50312,1.25425,328.194,120
0.01,10,7,1.95,1.06972,332.542,120
0.01,17,5,1.75385,1.48156,337.598,120
0.01,17,8,2.45769,1.4345,339.813,120
0.01,10,1,1.79062,1.12851,354.188,120
0.01,17,7,1.77115,1.66158,356.523,120
0.01,13,1,1.66154,1.53638,367.771,120
0.01,13,8,2.25385,1.11289,370.455,120
0.01,17,0,1.78846,1.6278,373.823,120
0.01,17,6,1.99615,1.16733,374.983,120
0.01,17,1,1.64423,1.32663,375.456,120
