threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,8,46,1.008,1.16168,304.063,120
0.01,8,41,2.64,1.21309,306.199,120
0.01,10,42,1.54687,1.34635,307.607,120
0.01,10,41,2.52187,0.909613,308.511,120
0.01,13,43,1.84615,30.2867,308.769,120
0.01,17,43,2.45769,1.23468,329.034,120
0.01,10,44,1.13437,1.05267,331.366,120
0.01,10,46,0.88125,1.30144,333.33,120
0.01,10,48,2.01562,1.35868,347.714,120
0.01,17,49,0.992308,1.3398,363.637,120
0.01,13,46,1.42308,1.33894,365.215,120
0.01,17,45,1.575,1.13937,370.43,120
0.01,13,44,1.80769,1.48616,379.69,120
0.01,17,41,1.45385,1.76731,391.945,120
0.01,17,46,1.50577,1.1609,395.424,120
0.01,13,40,2.20769,1.15485,399.354,120
0.01,13,41,1.15385,1.24898,405.288,120
0.01,17,44,1.71346,1.32813,405.595,120
0.01,20,48,1.89231,1.96309,450.79,120
0.01,20,46,1.65231,1.74852,451.612,120
0.01,13,42,1.90769,1.23093,455.698,120
0.01,17,48,2.04808,0.889298,485.253,120
0.01,20,40,1.52769,1.31903,486.516,120
0.01,20,45,2.58,1.56898,490.239,120
0.01,20,44,1.49077,1.55468,495.066,120
0.01,20,49,1.52308,1.24253,496.054,120
0.01,17,47,2.22692,1.14881,519.423,120
0.01,25,46,1.73165,1.66839,542.331,120
0.01,25,43,1.37468,1.49339,545.388,120
0.01,17,42,2.14615,0.87253,567.349,120
0.01,17,40,1.575,1.74928,577.723,120
0.01,25,41,1.8038,1.54223,602.016,120
0.01,25,40,2.08101,1.09734,606.791,120
0.01,30,48,1.99394,1.63316,622.985,120
0.01,30,46,2.02727,1.36416,638.166,120
0.01,20,47,2.16,1.33774,664.088,120
0.01,30,40,1.98788,1.75059,680.098,120
0.01,30,44,1.69091,2.17009,683.586,120
0.01,30,47,1.55455,1.61252,692.597,120
0.01,20,43,1.02,1.36435,701.014,120
0.01,25,47,1.70506,1.17835,706.671,120
0.01,35,45,1.90982,1.84866,707.335,120
0.01,25,48,1.48101,1.34135,711.803,120
0.01,20,42,1.48615,1.33152,715.174,120
0.01,20,41,1.86,1.23302,715.449,120
0.01,35,46,1.87232,2.03819,716.084,120
0.01,35,49,1.28839,1.46338,716.852,120
0.01,30,41,1.85758,2.10905,724.67,120
0.01,25,45,1.93671,1.25818,729.62,120
0.01,35,43,1.27768,2.05401,745.03,120
0.01,35,48,2.00625,1.8991,745.16,120
0.01,2,40,2.76,0.724542,749.957,120
0.01,25,44,1.54177,1.49988,758.122,120
0.01,35,47,2.17768,22.9932,759.858,120
0.01,25,49,1.42785,1.2064,760.9,120
0.01,25,42,2.01266,1.8817,773.255,120
0.01,35,41,1.85357,1.60942,783.367,120
0.01,35,40,1.80268,1.58427,789.219,120
0.01,30,45,1.76061,2.00217,804.739,120
0.01,40,47,1.62045,1.74912,822.913,120
0.01,40,48,1.87273,1.70052,830.326,120
0.01,30,42,2.01818,1.39738,843.649,120
0.01,30,43,0.990909,1.35783,844.536,120
0.01,40,41,1.41136,2.16246,844.484,120
0.01,30,49,1.58485,1.63213,850.209,120
0.01,35,42,1.71696,1.77637,901.03,120
0.01,40,42,1.67727,2.22738,931.631,120
0.01,40,43,1.35,1.68347,944.681,120
0.01,40,49,1.45455,1.92529,951.906,120
0.01,35,44,1.44107,1.81928,962.542,120
0.01,40,40,1.60455,1.60202,963.081,120
0.01,40,44,1.35227,1.99163,968.584,120
0.01,40,46,2.01591,1.67402,970.607,120
0.01,40,45,1.79545,1.36492,974.296,120
