threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,35,84,2.19107,1.42702,866.166,120
0.01,25,82,1.64051,1.41937,878.45,120
0.01,40,80,1.80227,1.52255,879.782,120
0.01,30,84,1.67576,1.81379,882.559,120
0.01,30,81,1.92424,1.53621,884.207,120
0.01,40,84,1.50682,1.53741,884.594,120
0.01,40,82,1.43182,26.5889,918.701,120
0.01,40,85,1.75227,2.12357,920.287,120
0.01,35,82,1.14375,1.43706,921.402,120
0.01,40,87,1.45909,2.25335,921.475,120
0.01,35,86,1.98214,28.9261,925.107,120
0.01,40,83,1.79091,1.88425,925.369,120
0.01,30,87,1.97576,1.64456,927.689,120
0.01,40,88,1.33409,1.42597,927.007,120
0.01,35,81,1.78929,1.82463,939.632,120
0.01,35,85,1.52143,1.73748,951.491,120
0.01,35,80,1.74107,1.80379,955.545,120
0.01,35,83,1.99018,2.10552,965.181,120
0.01,35,88,1.79732,1.94322,986.309,120
0.01,35,89,1.64464,1.34123,987.963,120
0.01,40,86,1.40909,1.5146,1005.38,120
0.01,40,89,1.25682,1.62912,1022.03,120
0.01,30,83,1.57576,1.43211,1025.36,120
0.01,40,81,1.98182,1.55344,1030.79,120
