threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,2,78,3.06,0.734745,50.3192,120
0.01,2,76,3.54,0.290334,51.4728,120
0.01,2,73,3.18,0.434276,51.7122,120
0.01,2,74,3.78,0.580327,51.7873,120
0.01,2,77,3.96,0.314052,58.1796,120
0.01,2,79,5.1,0.917447,58.6227,120
0.01,2,75,4.74,0.455249,71.0732,120
0.01,2,71,3.3,0.660143,72.4894,120
0.01,2,72,3.36,0.185078,78.2235,120
0.01,4,72,0.7,0.875475,90.6398,120
0.01,4,79,2.125,0.41905,102.817,120
0.01,4,70,1.3,0.981701,107.501,120
0.01,4,71,1.95,0.82308,107.34,120
0.01,4,74,1.7,0.575083,108.177,120
0.01,4,77,2.35,0.834477,113.202,120
0.01,4,78,2.825,0.774253,113.216,120
0.01,4,75,1.175,0.934945,136.969,120
0.01,4,76,0.975,0.946901,138.252,120
0.01,6,77,1.84737,1.10439,140.909,120
0.01,6,70,0.836842,0.749187,145.399,120
0.01,6,72,1.35789,0.983704,148.417,120
0.01,4,73,2.5,0.890114,153.809,120
0.01,6,74,2.43158,1.07993,159.566,120
0.01,6,78,2.14737,1.3634,167.265,120
0.01,8,73,1.944,1.06805,185.462,120
0.01,6,79,2.47895,1.06853,201.215,120
0.01,8,74,2.04,0.959822,202.335,120
0.01,6,75,2.28947,1.03719,204.946,120
0.01,6,71,1.51579,0.992609,208.479,120
0.01,10,77,1.6875,1.37932,230.567,120
0.01,10,78,2.4375,1.36644,233.717,120
0.01,6,76,1.84737,1.04262,238.269,120
0.01,6,73,2.4,1.45667,239.998,120
0.01,10,73,1.97812,0.999294,249.336,120
0.01,10,70,2.27812,1.23348,257.065,120
0.01,10,74,1.75312,1.25982,261.695,120
0.01,8,78,2.088,1.27871,262.239,120
0.01,8,77,1.26,1.54744,263.378,120
0.01,8,79,1.908,1.30889,263.407,120
0.01,8,72,1.824,1.32091,264.748,120
0.01,8,70,2.172,1.00465,266.101,120
0.01,13,79,2.17692,1.45536,279.811,120
0.01,13,74,1.67692,1.1682,302.361,120
0.01,13,72,1.8,1.11304,302.535,120
0.01,13,78,2.85385,1.17115,302.476,120
0.01,8,76,0.852,0.760019,307.061,120
0.01,8,71,2.064,1.26674,308.069,120
0.01,8,75,1.344,1.06233,314.235,120
0.01,10,75,1.96875,1.22372,322.911,120
0.01,10,72,1.10625,1.47277,327.205,120
0.01,10,76,1.99687,1.00296,328.952,120
0.01,10,79,2.07187,1.30664,331.565,120
0.01,17,75,2.34231,1.14107,365.253,120
0.01,13,71,1.57692,1.20432,383.437,120
0.01,10,71,1.14375,1.13843,386.157,120
0.01,13,70,1.73077,1.18701,397.69,120
0.01,17,76,2.21538,1.84544,417.608,120
0.01,20,76,2.49231,1.48373,417.098,120
0.01,13,75,2.18462,1.28532,429.87,120
0.01,17,74,2.15192,1.3529,444.904,120
0.01,13,77,0.476923,1.17996,446.351,120
0.01,20,74,1.81846,1.83812,448.593,120
0.01,13,73,1.93077,1.28002,449.886,120
0.01,20,70,1.93846,1.35203,449.575,120
0.01,13,76,2.34615,0.997652,457.322,120
0.01,17,79,1.44231,1.60889,510.954,120
0.01,20,75,2.06769,1.25152,512.729,120
0.01,17,72,1.71923,1.22069,514.535,120
0.01,25,76,2.03924,1.59607,516.649,120
0.01,25,77,1.15823,1.29907,516.753,120
0.01,20,71,1.41231,1.69944,518.509,120
0.01,17,73,1.99615,1.33041,521.54,120
0.01,17,71,1.73077,1.26725,558.6,120
0.01,17,77,0.882692,1.82129,565.902,120
0.01,17,70,2.16346,1.40638,574.012,120
0.01,25,74,2.21772,1.41036,588.9,120
0.01,17,78,2.34808,1.33895,613.015,120
0.01,25,75,2.14177,1.16725,614.603,120
0.01,20,79,2.28,1.34886,628.417,120
0.01,20,78,1.92462,1.37515,634.913,120
0.01,20,77,1.95692,1.49477,642.346,120
0.01,20,72,1.27385,1.67897,650.293,120
0.01,30,70,1.49394,1.58798,700.495,120
0.01,35,74,1.70893,1.95339,708.126,120
0.01,20,73,1.98,1.36153,713.496,120
0.01,30,75,1.79091,1.45569,747.343,120
