threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.1,2,39,-9.3,0.644759,54.2438,120
0.1,2,36,-10.8,0.455694,56.2757,120
0.1,2,32,-11.64,0.650339,56.7822,120
0.1,2,38,-9.66,1.15373,59.8868,120
0.1,2,35,-9.36,0.624187,68.6764,120
0.1,2,33,-11.28,0.315295,71.8029,120
0.1,2,31,-8.76,0.884628,78.6775,120
0.1,2,37,-11.1,0.350831,80.2797,120
0.1,4,34,-10.675,0.971612,97.9135,120
0.1,4,31,-10.125,0.928885,97.9962,120
0.1,4,38,-10.675,0.393427,100.171,120
0.1,4,37,-10,0.272977,106.251,120
0.1,4,33,-11.025,0.905381,111.038,120
0.1,2,34,-11.7,0.271773,126.018,120
0.1,6,30,-11.1474,0.46944,132.389,120
0.1,4,39,-11.875,0.365709,140.788,120
0.1,6,34,-10.5474,0.93764,142.089,120
0.1,4,35,-10.375,0.552866,144.067,120
0.1,6,38,-10.9737,0.93077,145.336,120
0.1,4,32,-12.2,0.571425,151.669,120
0.1,4,36,-10.4,1.37843,152.749,120
0.1,6,39,-9.48947,1.09851,153.978,120
0.1,6,32,-11.4158,1.0435,154.045,120
0.1,6,31,-10.1368,1.18392,155.208,120
0.1,6,35,-10.0579,1.0598,160.504,120
0.1,6,37,-11.2737,0.764031,161.773,120
0.1,4,30,-10.95,0.742218,168.162,120
0.1,8,31,-11.1,0.822066,169.256,120
0.1,8,35,-9.96,1.34904,181.23,120
0.1,8,37,-10.896,1.0816,205.634,120
0.1,10,37,-11.2969,1.29914,209.548,120
0.1,6,36,-11.5105,0.822062,221.39,120
0.1,10,38,-10.8281,1.14589,221.72,120
0.1,6,33,-11.2105,0.488986,240.233,120
0.1,10,31,-11.5031,1.22246,247.175,120
0.1,8,33,-10.068,1.24022,250.801,120
0.1,10,33,-10.8188,1.61911,251.43,120
0.1,8,30,-11.424,0.861317,252.087,120
0.1,10,30,-10.4531,0.845137,252.665,120
0.1,8,32,-10.776,1.28283,262.106,120
0.1,8,38,-10.2,1.05659,262.315,120
0.1,8,36,-10.752,1.3047,278.748,120
0.1,13,39,-11.3077,1.26536,289.162,120
0.1,13,35,-10.1923,1.02025,302.733,120
0.1,8,39,-10.56,1.34526,305.982,120
0.1,8,34,-10.944,0.756609,307.941,120
0.1,10,32,-10.9688,0.955476,328.748,120
0.1,10,34,-11.0156,1.47854,348.242,120
0.1,10,36,-10.9406,1.08275,348.946,120
0.1,17,37,-11.1404,1.14586,348.713,120
0.1,17,36,-11.6538,1.57162,349.987,120
0.1,10,39,-11.3156,1.59534,359.901,120
0.1,13,38,-10.9538,1.08674,366.128,120
0.1,13,32,-10.9077,1.36145,376.199,120
0.1,13,37,-11.1923,1.15196,378.256,120
0.1,17,33,-11.2673,1.50592,383.518,120
0.1,17,30,-10.9558,1.26734,386.882,120
0.1,13,30,-10.3692,0.985917,389.465,120
0.1,17,32,-10.7077,1.14747,390.86,120
0.1,13,36,-10.7692,1.44299,392.128,120
0.1,13,31,-10.6308,1.20735,394.622,120
0.1,13,33,-11.5846,1.13305,420.31,120
0.1,20,32,-10.5231,1.76699,435.324,120
0.1,13,34,-11.2769,1.31138,436.492,120
0.1,20,33,-10.7954,1.29434,471.06,120
0.1,20,37,-11.3585,1.15561,473.379,120
0.1,20,34,-10.6615,1.32541,484.316,120
0.1,17,39,-10.4192,1.67512,493.591,120
0.1,17,38,-11.1173,1.19684,495.974,120
0.1,17,35,-11.0769,1.47448,496.645,120
0.1,20,38,-11.0308,1.2355,496.276,120
0.1,17,31,-11.5962,1.18708,506.917,120
0.1,17,34,-11.0769,1.13298,512.85,120
0.1,25,33,-10.9557,1.28732,520.537,120
0.1,25,31,-11.2253,1.56267,568.795,120
0.1,10,35,-10.9125,5.37082,584.817,120
0.1,20,39,-10.6708,1.73367,610.411,120
0.1,20,35,-10.9108,1.45349,625.24,120
