threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.1,2,71,-11.04,0.674679,46.7333,120
0.1,2,77,-10.38,0.885471,50.418,120
0.1,2,75,-9.96,0.249815,52.6582,120
0.1,2,72,-10.86,0.570935,52.6623,120
0.1,2,78,-10.8,1.18709,61.7846,120
0.1,2,74,-9.24,0.614132,72.5175,120
0.1,2,79,-10.38,0.369794,79.6321,120
0.1,2,73,-11.64,1.33077,81.8392,120
0.1,2,76,-10.86,0.557239,90.8733,120
0.1,4,76,-11.95,0.92393,94.8008,120
0.1,4,77,-10.925,0.353409,97.4111,120
0.1,4,72,-11.95,0.668109,110.973,120
0.1,4,75,-11.875,0.639746,115.789,120
0.1,4,79,-11.25,0.737942,140.276,120
0.1,4,74,-11.75,0.504861,140.874,120
0.1,4,71,-11.35,1.53906,141.484,120
0.1,4,70,-12.15,0.439317,149.949,120
0.1,4,73,-10.55,1.29143,151.794,120
0.1,4,78,-10.15,0.76055,160.591,120
0.1,6,73,-10.4842,0.932803,164.981,120
0.1,6,72,-11.2105,1.47245,174.09,120
0.1,6,70,-11.7632,1.24979,183.085,120
0.1,8,79,-10.956,0.839845,194.281,120
0.1,8,72,-11.448,1.197,195.403,120
0.1,6,79,-10.9421,0.912508,205.147,120
0.1,8,74,-11.016,1.02837,217.461,120
0.1,6,71,-11.4474,1.12457,220.586,120
0.1,6,78,-11.2263,0.725547,234.602,120
0.1,6,74,-10.7368,1.05764,234.697,120
0.1,6,75,-10.3579,1.00818,237.298,120
0.1,10,76,-10.3781,1.26148,245.476,120
0.1,10,75,-10.9219,1.22127,254.778,120
0.1,10,79,-11.7469,1.50263,258.822,120
0.1,10,73,-10.7625,1.14774,259.201,120
0.1,13,79,-10.6462,1.80037,264.225,120
0.1,6,77,-10.8,1.23088,265.49,120
0.1,8,78,-10.668,1.17829,265.528,120
0.1,8,75,-10.884,1.12879,266.024,120
0.1,8,71,-10.992,0.967962,274.066,120
0.1,10,78,-10.4062,1.31982,275.144,120
0.1,8,70,-10.848,1.26015,276.321,120
0.1,8,73,-11.04,0.913182,278.914,120
0.1,13,75,-10.3462,1.19026,290.739,120
0.1,8,76,-11.568,1.1705,297.556,120
0.1,13,73,-10.7615,1.11348,308.124,120
0.1,13,77,-12.0231,1.16798,308.928,120
0.1,13,74,-11.0769,1.11319,309.446,120
0.1,6,76,-11.1474,1.20483,311.974,120
0.1,10,70,-10.7437,1.31805,321.943,120
0.1,8,77,-11.544,1.01856,322.542,120
0.1,10,74,-11.2313,1.13299,322.487,120
0.1,13,71,-10.9,1.22143,324.641,120
0.1,13,70,-10.9154,1.33892,328.285,120
0.1,10,71,-11.2313,1.56357,358.839,120
0.1,10,77,-11.025,1.34415,362.66,120
0.1,17,74,-10.8404,1.47587,366.78,120
0.1,17,77,-11.6654,1.40209,371.947,120
0.1,10,72,-11.7844,1.27458,375.077,120
0.1,17,73,-10.9269,1.52409,379.552,120
0.1,17,70,-10.8577,1.56943,411.567,120
0.1,13,72,-11.0154,0.861762,412.555,120
0.1,17,79,-11.2385,1.38804,423.08,120
0.1,17,76,-10.6846,1.69268,426.095,120
0.1,13,78,-10.2923,1.41673,430.946,120
0.1,13,76,-10.7692,1.09185,435.176,120
0.1,20,71,-11.3908,1.12629,490.223,120
0.1,17,71,-11.1923,1.28737,505.37,120
0.1,20,72,-11.4323,1.67258,516.703,120
0.1,20,77,-10.9385,1.50989,521.315,120
0.1,25,78,-10.5759,1.46358,549.196,120
0.1,17,75,-10.5346,1.61133,579.923,120
0.1,25,71,-11.5443,1.72262,592.179,120
0.1,17,78,-10.4596,1.27168,603.22,120
0.1,17,72,-11.2962,1.51407,609.949,120
0.1,20,75,-11.0169,1.4245,612.038,120
0.1,20,74,-11.0262,1.28692,612.242,120
0.1,20,76,-10.2231,1.01138,626.09,120
0.1,25,73,-10.9481,1.51671,627.182,120
