threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.1,2,87,-10.08,0.390407,56.5828,120
0.1,2,81,-11.04,0.91549,57.0624,120
0.1,2,86,-11.52,0.556786,82.8071,120
0.1,2,88,-10.68,0.504287,83.4144,120
0.1,2,83,-10.8,0.77316,83.8906,120
0.1,2,84,-8.58,0.292734,84.0795,120
0.1,2,82,-8.64,1.2521,84.5221,120
0.1,2,89,-10.98,0.724762,93.13,120
0.1,4,84,-11.125,1.05875,98.1414,120
0.1,4,88,-10.8,1.34536,109.991,120
0.1,4,83,-10.625,0.805622,116.836,120
0.1,4,81,-10.975,0.832881,122.553,120
0.1,4,80,-10.125,0.547059,146.286,120
0.1,4,87,-10.9,0.971573,146.506,120
0.1,2,85,-9.96,0.638518,147.902,120
0.1,4,82,-11.3,0.946196,156.397,120
0.1,4,89,-10.625,0.603764,160.049,120
0.1,6,81,-10.0895,0.893654,162.751,120
0.1,6,83,-11.4316,1.00453,163.466,120
0.1,4,85,-11.3,0.620607,164.471,120
0.1,6,87,-11.2737,1.00428,176.785,120
0.1,4,86,-10.9,0.736172,179.203,120
0.1,6,85,-11.4316,1.11067,179.6,120
0.1,6,86,-10.5947,0.808807,197.383,120
0.1,8,87,-10.284,0.771226,206.018,120
0.1,8,81,-10.188,1.54272,224.809,120
0.1,6,80,-11.4474,0.713808,229.407,120
0.1,10,81,-9.96563,1.37929,230.909,120
0.1,6,89,-11.9684,1.18231,233.846,120
0.1,10,84,-10.725,1.39716,253.436,120
0.1,6,88,-11.7947,0.983487,264.186,120
0.1,6,82,-11.6526,0.910263,265.429,120
0.1,6,84,-10.4526,0.930328,267.814,120
0.1,8,84,-10.728,1.10624,271.044,120
0.1,8,83,-10.848,1.09133,272.335,120
0.1,13,81,-11.3462,1.70385,274.145,120
0.1,8,88,-10.524,1.28264,292.851,120
0.1,8,85,-10.992,1.09512,294.105,120
0.1,8,86,-11.088,0.888156,299.632,120
0.1,13,88,-11.3692,1.27284,303.041,120
0.1,13,87,-11.5231,1.56329,309.372,120
0.1,8,89,-10.368,1.08501,326.943,120
0.1,8,82,-10.656,1.24533,328.532,120
0.1,8,80,-10.596,1.24454,328.531,120
0.1,13,80,-11.5077,1.66957,335.508,120
0.1,13,85,-11.4077,1.31271,354.392,120
0.1,17,84,-11.0365,1.93704,358.968,120
0.1,17,80,-10.4769,1.60582,359.838,120
0.1,10,83,-11.0813,1.45564,363.691,120
0.1,10,85,-10.5656,0.727275,364.247,120
0.1,10,82,-11.7187,1.36873,369.311,120
0.1,17,89,-11.1404,1.89086,395.887,120
0.1,17,87,-10.5923,1.28161,398.172,120
0.1,17,86,-11.1058,1.76612,400.463,120
0.1,10,80,-10.0875,1.11009,403.043,120
0.1,13,82,-11.0462,1.30454,402.92,120
0.1,10,87,-11.0063,1.40159,409.331,120
0.1,10,89,-11.85,0.959555,411.137,120
0.1,10,88,-10.575,1.365,414.56,120
0.1,10,86,-10.7813,0.97822,415.568,120
0.1,17,83,-11.1346,1.2095,432.739,120
0.1,13,84,-10.9231,1.06686,436.895,120
0.1,13,86,-10.9769,1.23967,441.764,120
0.1,13,89,-11.0308,1.06281,441.947,120
0.1,13,83,-11.0615,1.18661,445.784,120
0.1,17,82,-10.9327,1.22145,449.837,120
0.1,20,80,-10.9292,1.5445,487.817,120
0.1,20,88,-10.9985,1.43338,489.213,120
0.1,20,81,-11.1138,1.72026,537.661,120
0.1,20,86,-10.7723,10.2159,542.02,120
0.1,20,89,-11.1185,1.43024,552.331,120
0.1,17,85,-11.4462,1.44166,553.76,120
0.1,20,84,-10.7677,1.29991,557.855,120
0.1,17,88,-10.4827,1.23065,565.747,120
0.1,25,80,-10.7278,1.34064,593.734,120
0.1,25,87,-10.6253,1.41329,595.499,120
0.1,17,81,-10.6558,1.30839,608.772,120
0.1,25,85,-10.8987,1.51626,640.974,120
0.1,25,89,-11.3089,1.32576,642.75,120
0.1,25,81,-11.3848,1.47662,647.768,120
0.1,20,82,-11.6954,1.69227,653.518,120
0.1,25,82,-10.8608,1.43692,654.829,120
0.1,20,87,-11.0769,1.30668,655.664,120
0.1,25,84,-11.2367,1.37166,661.976,120
0.1,20,85,-10.9477,1.05495,667.746,120
0.1,20,83,-11.2985,1.48862,695.175,120
0.1,30,81,-10.9848,1.70221,769.602,120
0.1,30,86,-11.2091,1.87641,769.751,120
0.1,30,84,-11.0394,1.80055,769.977,120
0.1,30,82,-11.5152,1.38334,783.759,120
0.1,30,88,-10.9788,1.41484,808.564,120
0.1,35,85,-11.325,1.57378,816.564,120
0.1,30,87,-11.103,1.78167,826.17,120
0.1,35,80,-11.1804,1.46249,836.85,120
0.1,2,80,-11.34,0.420042,841.554,120
0.1,25,86,-11.1114,1.27104,847.766,120
0.1,35,87,-10.575,1.69143,853.645,120
0.1,25,83,-10.9329,1.07866,856.592,120
0.1,25,88,-10.9975,1.11967,857.3,120
0.1,40,87,-11.3295,2.1066,858.688,120
0.1,40,80,-10.9932,1.50001,859.967,120
0.1,40,81,-10.9159,1.58246,871.413,120
0.1,35,82,-11.4054,1.40308,874.855,120
0.1,35,86,-10.8804,16.0736,877.855,120
0.1,35,88,-10.8616,1.56866,884.266,120
0.1,35,83,-10.9527,1.49144,885.29,120
0.1,30,85,-10.9212,1.56061,896.242,120
0.1,30,80,-11.1909,1.66539,900.392,120
0.1,35,81,-10.8723,1.40811,907.622,120
0.1,40,82,-11.125,14.1717,909.956,120
0.1,40,88,-11.3091,1.77917,913.468,120
0.1,35,89,-10.9554,1.66923,927.017,120
0.1,35,84,-10.6795,1.39104,939.371,120
0.1,40,85,-10.8818,1.66236,942.334,120
0.1,30,83,-11.1303,1.57494,970.562,120
0.1,30,89,-11.5091,1.94724,972.185,120
0.1,40,84,-11.225,1.74744,989.423,120
0.1,40,89,-11.4795,1.94575,997.416,120
0.1,40,83,-11.0386,1.6956,999.128,120
0.1,40,86,-11.3795,1.73227,1010.02,120
