threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.1,2,92,-10.62,0.841301,44.5253,120
0.1,2,99,-9.78,0.929506,45.0722,120
0.1,2,97,-9.54,0.131215,49.9368,120
0.1,2,91,-11.04,0.935354,54.4653,120
0.1,2,96,-9.3,0.411063,54.4461,120
0.1,2,95,-10.62,0.507235,55.0057,120
0.1,2,98,-9,20.958,56.3962,120
0.1,2,94,-11.34,0.860381,56.5464,120
0.1,2,93,-10.32,0.717772,82.9189,120
0.1,4,94,-11.7,0.672546,98.6081,120
0.1,4,91,-11.225,0.791911,98.742,120
0.1,4,95,-10.95,0.963745,110.111,120
0.1,4,93,-9.975,0.519647,111.295,120
0.1,4,97,-11.3,1.69498,136.596,120
0.1,4,96,-10.975,0.595741,144.767,120
0.1,6,96,-10.8632,1.12688,145.954,120
0.1,6,99,-10.0579,0.955497,147.317,120
0.1,6,94,-10.2474,0.956261,154.818,120
0.1,4,99,-10.35,0.681337,157.113,120
0.1,4,92,-10.025,0.911907,157.323,120
0.1,6,93,-11.8105,0.600057,159.396,120
0.1,4,90,-10.625,0.837118,160.804,120
0.1,6,91,-12.2211,0.673635,161.654,120
0.1,6,97,-11.0684,1.09633,162.689,120
0.1,8,99,-11.448,17.7811,182.369,120
0.1,8,92,-11.148,1.09513,184.106,120
0.1,8,91,-11.568,1.41407,184.917,120
0.1,6,90,-11.6368,0.971399,202.724,120
0.1,8,96,-10.92,16.2841,203.777,120
0.1,8,90,-11.472,0.79978,205.818,120
0.1,10,90,-10.9313,1.05262,205.93,120
0.1,4,98,-9.825,0.809741,207.471,120
0.1,6,92,-10.6737,1.05323,213.022,120
0.1,6,95,-10.7368,0.783035,214.034,120
0.1,10,93,-11.6156,1.07482,215.181,120
0.1,6,98,-10.2789,1.18308,218.828,120
0.1,10,98,-10.4156,1.20033,229.081,120
0.1,10,91,-10.9969,1.43162,230.542,120
0.1,10,96,-10.95,1.34015,230.952,120
0.1,10,97,-11.2594,0.983807,248.505,120
0.1,8,98,-11.088,0.726755,253.425,120
0.1,10,95,-10.7531,1.51085,256.494,120
0.1,8,97,-10.764,1.23562,257.248,120
0.1,8,93,-10.56,1.17453,258.63,120
0.1,8,95,-11.22,1.22988,263.704,120
0.1,8,94,-10.368,1.06381,268.875,120
0.1,13,95,-10.9615,1.48749,303.831,120
0.1,13,96,-10.6692,1.17421,308.165,120
0.1,10,92,-11.4,1.23293,348.771,120
0.1,17,90,-11.2269,1.49987,359.412,120
0.1,17,99,-10.3673,1.34817,361.697,120
0.1,10,99,-11.0438,0.774084,363.14,120
0.1,17,93,-11.1692,1.2026,363.676,120
0.1,10,94,-11.0813,1.18462,365.001,120
0.1,13,91,-11.1308,0.96692,383.748,120
0.1,13,99,-11.3846,1.06962,387.386,120
0.1,13,98,-10.9692,1.1334,407.829,120
0.1,13,93,-11.3692,0.824904,415.81,120
0.1,13,92,-10.8923,1.28866,418.363,120
0.1,13,94,-11.4154,1.41948,431.501,120
0.1,13,97,-10.9462,1.25047,437.876,120
0.1,13,90,-11.4769,1.40006,443.062,120
0.1,20,96,-11.2708,1.22858,475.411,120
0.1,20,94,-10.8323,1.56693,487.142,120
0.1,17,97,-11.2154,1.48634,500.492,120
0.1,17,94,-11.4519,1.42746,500.978,120
0.1,17,92,-10.9846,1.66655,504.063,120
0.1,17,96,-11.0135,1.6219,504.686,120
0.1,17,98,-10.6385,1.319,507.898,120
0.1,17,95,-10.95,1.51417,516.01,120
0.1,25,97,-10.6671,1.69993,530.626,120
0.1,2,90,-10.5,0.776985,547.053,120
0.1,17,91,-11.0019,1.73039,552.891,120
0.1,25,94,-10.9937,1.53788,567.178,120
0.1,20,90,-10.8923,1.71479,569.555,120
