threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.1,2,69,-7.98,0.552495,50.8744,120
0.1,2,64,-9.12,0.190714,56.0964,120
0.1,2,68,-9.6,0.342941,59.7596,120
0.1,2,67,-10.98,1.06979,60.0252,120
0.1,2,66,-12.24,0.963338,60.1019,120
0.1,2,62,-9.84,0.787839,61.7782,120
0.1,2,61,-11.58,0.446253,62.4944,120
0.1,2,65,-8.76,1.2423,75.207,120
0.1,2,63,-10.02,0.404368,77.4091,120
0.1,4,67,-9.65,0.897658,107.565,120
0.1,4,63,-10.975,0.397153,116.304,120
0.1,4,64,-10.5,0.809562,121.236,120
0.1,4,68,-11,0.866243,129.304,120
0.1,4,65,-10.45,0.465511,148.656,120
0.1,4,66,-12.375,1.17953,148.867,120
0.1,4,61,-12.6,0.98167,151.391,120
0.1,6,60,-10.4842,1.08895,159.19,120
0.1,6,62,-11.1474,0.683397,160.935,120
0.1,6,66,-10.9737,1.18266,160.994,120
0.1,4,69,-12.375,0.677599,169.935,120
0.1,4,60,-10.7,1.3001,169.995,120
0.1,4,62,-10.475,0.905519,170.341,120
0.1,6,61,-10.6895,0.708477,176.094,120
0.1,6,65,-11.1158,12.6192,180.639,120
0.1,6,67,-10.4368,0.815288,181.836,120
0.1,8,67,-10.344,0.993705,192.452,120
0.1,8,61,-11.148,1.16175,202.247,120
0.1,6,68,-10.2947,0.828506,216.24,120
0.1,8,64,-11.76,1.37761,218.254,120
0.1,6,63,-11.1158,1.20954,223.984,120
0.1,8,68,-11.412,1.24091,223.528,120
0.1,10,60,-10.8094,0.894773,236.76,120
0.1,6,69,-12.0158,0.997972,248.244,120
0.1,10,66,-10.8656,1.07061,249.914,120
0.1,10,63,-10.6219,1.2586,250.032,120
0.1,6,64,-11.0211,0.868125,252.571,120
0.1,10,69,-11.3156,1.23647,266.984,120
0.1,8,65,-10.56,1.08906,272.894,120
0.1,8,63,-10.8,1.12383,274.921,120
0.1,8,69,-10.56,1.44964,276.234,120
0.1,13,61,-11.3231,1.27585,288.768,120
0.1,8,62,-10.164,1.04695,305.948,120
0.1,13,67,-10.8615,1.35184,314.565,120
0.1,8,66,-10.344,0.97257,320.671,120
0.1,10,67,-11.1656,1.16833,328.688,120
0.1,10,64,-10.9875,1.42906,332.757,120
0.1,10,68,-11.7094,0.853069,335.423,120
0.1,8,60,-10.032,1.07703,344.646,120
0.1,17,69,-11.1115,1.36528,382.585,120
0.1,13,63,-11.0077,1.30561,385.717,120
0.1,13,66,-11.0615,1.71922,396.122,120
0.1,10,65,-11.8687,1.07927,396.57,120
0.1,13,64,-10.7538,1.46459,396.999,120
0.1,13,68,-11.0462,1.13415,397.354,120
0.1,13,60,-11.3462,1.04212,399.594,120
0.1,10,62,-11.4375,1.34027,400.9,120
0.1,17,64,-11.4462,1.55406,419.508,120
0.1,10,61,-11.6625,4.66492,424.502,120
0.1,13,65,-11.0538,0.978138,443.693,120
0.1,20,61,-11.5338,1.67681,446.97,120
0.1,20,69,-10.7631,1.41268,447.225,120
0.1,20,60,-10.8415,1.53693,454.591,120
0.1,13,69,-10.8,1.17184,461.407,120
0.1,13,62,-10.7308,1.39341,464.329,120
0.1,20,64,-10.7123,1.09454,505.885,120
0.1,17,60,-10.9615,1.2119,520.16,120
0.1,17,67,-11.3942,1.51018,531.997,120
0.1,25,68,-11.0392,1.33758,544.115,120
0.1,25,69,-11.081,1.92789,564.688,120
0.1,17,62,-10.8115,1.52591,577.784,120
0.1,25,62,-10.8114,1.64422,580.119,120
0.1,17,63,-10.8635,2.66725,586.745,120
0.1,17,61,-11.0769,1.38541,589.559,120
0.1,17,68,-11.0538,1.42921,622.33,120
0.1,17,65,-11.2731,1.02807,626.999,120
0.1,20,66,-10.9662,1.17594,627.326,120
0.1,20,62,-10.9569,1.44688,635.335,120
0.1,30,62,-11.1758,1.82669,647.981,120
0.1,20,65,-11.58,1.28482,652.794,120
0.1,30,60,-11.0303,1.68147,664.444,120
0.1,25,60,-11.0772,1.4825,668.959,120
0.1,30,66,-11.1697,1.20088,672.013,120
0.1,30,61,-11.197,1.55407,683.668,120
0.1,30,63,-10.7273,1.50594,685.54,120
0.1,20,68,-11.5892,1.2598,690.628,120
0.1,30,69,-11.2758,1.64056,690.602,120
0.1,20,67,-11.2292,2.11472,720.01,120
0.1,35,68,-11.1777,1.80327,738.146,120
0.1,30,64,-10.7727,1.86803,753.251,120
0.1,20,63,-11.6308,1.27852,768.089,120
0.1,2,60,-11.04,0.749602,787.482,120
0.1,35,65,-11.258,1.65053,794.43,120
0.1,25,64,-11.3278,1.36648,801.999,120
0.1,17,66,-11.1346,1.44707,804.582,120
0.1,25,61,-11.2975,1.39639,804.878,120
0.1,25,67,-10.7544,1.74593,804.919,120
0.1,35,60,-11.242,1.32654,804.941,120
0.1,35,66,-11.0491,2.19714,817.832,120
0.1,35,62,-10.6982,1.34104,817.864,120
0.1,25,65,-10.9253,1.57991,823.937,120
0.1,25,63,-11.6506,1.54228,824.939,120
0.1,25,66,-11.3013,1.53331,829.047,120
0.1,35,61,-11.0652,1.49469,829.783,120
0.1,30,67,-10.8212,1.70237,843.359,120
0.1,40,67,-10.8795,1.77798,846.776,120
0.1,30,65,-10.9515,1.23322,869.358,120
0.1,30,68,-11.1758,1.95101,873.871,120
0.1,40,62,-10.9864,1.70143,873.313,120
0.1,35,67,-11.0464,1.73355,882.026,120
0.1,40,64,-11.1477,1.96698,882.818,120
0.1,40,60,-10.8568,1.73327,896.743,120
0.1,40,69,-11.3909,1.4941,897.208,120
0.1,40,66,-11.5386,1.7483,900.05,120
0.1,40,68,-10.9477,1.64168,901.359,120
0.1,40,65,-10.9682,1.93605,907.812,120
0.1,40,63,-10.8523,1.64246,907.943,120
0.1,35,63,-11.1268,1.87227,911.513,120
0.1,40,61,-11.2045,1.77105,912.055,120
0.1,35,69,-11.0705,1.66164,916.258,120
0.1,35,64,-10.9687,1.42881,922.15,120
