threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,0.7,54,10.7667,2.60154,834.576,120
0.001,5,50,-5.53939,24.1049,836.418,120
0.001,5,57,-4.33939,6.54483,838.197,120
0.001,0.3,59,14.0333,1.50204,837.626,120
0.001,0.03,51,15.8939,1.67185,838.429,120
0.001,3,55,-1.68788,4.85966,848.937,120
0.001,0.1,59,15.5545,1.4274,849.799,120
0.001,0.07,55,15.6242,1.63954,850.319,120
0.001,7,55,-7.37879,5.83994,850.313,120
0.001,7,58,-4.63333,5.27388,853.672,120
0.001,0.01,59,15.6545,1.54889,859.315,120
0.001,7,59,-8.08182,3.44113,860.728,120
0.001,0.7,59,11.303,2.07554,864.564,120
0.001,0.1,55,15.3333,1.73622,866.668,120
0.001,0.3,54,14.1788,1.37408,867.153,120
0.001,0.01,51,15.9545,1.45872,868.681,120
0.001,10,53,-8.84848,5.09785,872.414,120
0.001,10,54,-8.80606,5.99821,873.244,120
0.001,0.07,59,15.5545,1.4274,874.059,120
0.001,0.07,50,15.4667,44.2366,874.348,120
0.001,10,52,-8.05152,6.42414,876.03,120
0.001,3,58,-0.448485,5.09535,875.763,120
0.001,0.3,53,14.2515,1.76663,876.174,120
0.001,0.03,50,15.5909,44.3035,877.119,120
0.001,7,51,-4.17273,10.0088,878.516,120
0.001,0.7,50,11.5545,40.6026,879.499,120
0.001,0.3,51,14.4455,1.31996,880.676,120
0.001,0.07,57,15.497,1.61477,881.523,120
0.001,0.7,58,12.9,1.83222,881.089,120
0.001,0.5,59,12.6939,1.52288,881.317,120
0.001,0.1,53,15.5515,1.44694,881.521,120
0.001,0.01,54,15.7424,1.56397,882.448,120
0.001,7,50,-7.02727,24.0289,882.569,120
0.001,5,51,-4.05455,2.12009,882.66,120
0.001,0.03,54,15.7091,1.56397,882.433,120
0.001,0.3,56,14.4455,1.32661,883.83,120
0.001,3,53,0.366667,3.39844,884.069,120
0.001,0.5,51,12.797,1.55316,884.883,120
0.001,0.1,57,15.4515,1.44052,884.849,120
0.001,0.1,58,15.5212,1.38265,885.131,120
0.001,0.1,54,15.4879,1.51051,885.192,120
0.001,0.07,51,15.6576,1.58156,885.576,120
0.001,0.3,58,14.7697,1.38976,886.653,120
0.001,0.5,53,12.4909,1.81081,886.601,120
0.001,0.5,55,13.4273,1.79298,886.713,120
0.001,0.01,56,15.6152,1.35524,889.297,120
0.001,0.3,50,14.1121,43.07,890.467,120
0.001,10,51,-6.46061,4.94231,893.77,120
0.001,0.07,58,15.6758,1.53456,894.747,120
0.001,0.03,59,15.6545,1.54889,894.884,120
0.001,5,54,-4.21818,6.29606,895.635,120
0.001,0.7,52,10.8333,1.70194,896.742,120
0.001,7,53,-6.29697,4.04203,899.437,120
0.001,10,59,-9.91818,5.09264,903.229,120
0.001,5,52,-5.48788,5.95863,904.493,120
0.001,1,59,9.37879,2.75199,906.685,120
0.001,0.03,52,15.4515,1.46399,908.118,120
0.001,3,57,-1.22121,2.36362,910.406,120
0.001,7,52,-6.07576,5.969,911.238,120
0.001,7,54,-6.06667,6.20054,924.211,120
0.001,0.01,53,15.6242,1.46338,924.942,120
0.001,0.5,58,13.4576,2.50008,925.358,120
0.001,1,55,8.51212,2.20943,927.132,120
0.001,0.5,50,13.2758,42.108,929.521,120
0.001,0.01,55,15.6636,1.55893,930.22,120
0.001,0.07,56,15.5121,1.62431,930.043,120
0.001,1,56,7.19091,3.02279,940.879,120
0.001,0.01,52,15.5545,1.56696,942.311,120
0.001,3,56,0.0757576,4.24712,943.874,120
0.001,0.1,52,15.2394,1.34983,956.485,120
0.001,10,50,-9.60606,20.598,970.117,120
0.001,0.5,54,12.4576,1.51148,971.962,120
0.001,5,53,-4.26667,4.0811,994.397,120
0.001,1,54,8.17273,3.08511,997.077,120
