threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,0.01,62,15.4788,1.55424,1338.11,120
0.001,5,61,-5.77879,4.90929,1369.34,120
0.001,5,62,-5.8,4.53726,1380.64,120
0.001,0.3,66,14.7545,1.51659,1446.63,120
0.001,0.07,60,15.5636,1.45902,1449.11,120
0.001,0.1,68,15.5152,1.34115,1455.86,120
0.001,0.5,64,12.8788,2.38541,1478.25,120
0.001,5,65,-4.12727,6.47702,1483.64,120
0.001,0.03,62,15.4788,1.55424,1485.3,120
0.001,0.01,66,15.703,1.54139,1511.27,120
0.001,0.3,68,14.7394,1.66101,1525.02,120
0.001,0.01,61,15.6485,1.58673,1532.89,120
0.001,7,64,-8.29394,9.78249,1540.03,120
0.001,7,61,-6.1303,5.21701,1542.43,120
0.001,3,62,-2.6697,3.60453,1560.68,120
0.001,0.3,63,14.3697,1.56841,1565.23,120
0.001,0.03,69,15.6273,1.58124,1568.63,120
0.001,0.07,67,15.4485,1.51399,1578.04,120
0.001,0.07,66,15.6485,1.81726,1598.51,120
0.001,0.1,60,15.5182,1.47604,1600.8,120
0.001,7,65,-6.05455,6.49022,1603.23,120
0.001,1,65,8.67576,2.76349,1603.48,120
0.001,5,64,-3.72727,5.12396,1624.41,120
0.001,10,63,-8.37576,8.77518,1632.52,120
0.001,0.5,61,13.1333,1.61279,1633.26,120
0.001,3,60,-0.833333,5.0044,1634.41,120
0.001,10,61,-8.89394,3.53715,1638.78,120
0.001,0.03,64,15.5485,1.34442,1641.77,120
0.001,7,63,-6.74545,3.57234,1647.35,120
0.001,5,63,-4.81818,2.48937,1659.86,120
0.001,1,64,8.73636,2.16768,1694.94,120
0.001,0.07,64,15.5061,1.63556,1698.64,120
0.001,0.01,67,15.7424,1.45445,1707.87,120
0.001,5,69,-3.95758,4.41335,1708.18,120
0.001,10,65,-7.50303,5.39273,1710.78,120
0.001,0.3,60,14.3606,1.70118,1720.58,120
0.001,0.1,67,15.3636,1.58973,1725.03,120
0.001,0.5,67,13.2182,1.68278,1728.88,120
0.001,0.07,69,15.5879,1.58124,1729.35,120
0.001,0.07,62,15.4788,1.55424,1731.86,120
0.001,0.1,65,15.5879,1.47753,1740.76,120
0.001,0.3,69,14.0212,1.30815,1747.61,120
0.001,0.5,68,12.7424,1.90726,1748.81,120
0.001,10,66,-7.27879,6.41026,1749.62,120
0.001,1,60,8.15758,2.78816,1765.34,120
0.001,7,67,-6.63333,4.09985,1770.54,120
0.001,10,64,-8.6697,5.67441,1775.64,120
0.001,7,68,-6.41212,6.05729,1785.76,120
0.001,0.03,67,15.6515,1.58254,1790.51,120
0.001,1,61,9.68485,2.72954,1808.82,120
0.001,0.1,61,15.3879,1.47161,1808.91,120
0.001,0.03,66,15.703,1.54139,1811.81,120
0.001,0.3,67,14.2242,1.32234,1822.28,120
0.001,0.7,64,12.4303,2.30635,1822.16,120
0.001,0.7,65,11.7545,1.68703,1825.5,120
0.001,10,68,-8.2697,8.05763,1851.18,120
0.001,0.5,60,13.3485,1.27148,1851.8,120
0.001,3,65,-1.72121,2.44159,1872.08,120
0.001,0.7,60,10.8636,1.61007,1884.93,120
0.001,1,63,7.37273,3.68138,1908.84,120
0.001,3,63,-3.60909,2.62613,1913.82,120
0.001,0.7,61,11.4485,2.21403,1975.06,120
0.001,10,62,-9.53333,5.45875,1976.34,120
0.001,7,66,-7,3.62143,1985.67,120
0.001,0.01,63,15.6273,1.508,1986.41,120
0.001,10,67,-9.10606,4.36118,2007.15,120
0.001,0.03,68,15.6909,1.35937,2013.33,120
0.001,0.3,64,14.2242,2.076,2014.26,120
0.001,0.01,69,15.6273,1.58124,2032.61,120
0.001,10,60,-7.98788,4.20769,2055.31,120
0.001,10,69,-8.31818,5.25646,2068.9,120
0.001,0.01,60,15.6364,1.38626,2304.53,120
