threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,20,50,14.4185,1.48465,636.719,120
0.001,30,55,14.9121,1.55631,636.521,120
0.001,35,59,14.0009,1.81954,671.679,120
0.001,30,57,14.1,1.80105,683.528,120
0.001,30,54,14.4182,1.50685,684.573,120
0.001,35,58,14.2205,1.49855,703.223,120
0.001,30,58,13.9121,2.15521,713.333,120
0.001,25,52,14.6962,1.46555,728.39,120
0.001,25,58,14.3848,1.61369,741.279,120
0.001,25,53,13.9747,2.26181,752.296,120
0.001,25,56,14.1873,1.58944,761.96,120
0.001,35,51,14.1188,1.44927,771.415,120
0.001,35,50,14.4696,1.67497,798.295,120
0.001,25,57,14.381,1.68609,800.882,120
0.001,40,57,14.1455,1.84495,803.612,120
0.001,35,53,14.8098,1.77064,815.358,120
0.001,35,57,14.5045,1.61173,816.209,120
0.001,2,50,19.2,1.34885,824.126,120
0.001,25,59,14.7722,1.43236,827.339,120
0.001,40,53,14.5909,35.0946,829.086,120
0.001,40,50,14.4318,1.46857,829.716,120
0.001,30,51,14.2182,1.8453,853.291,120
0.001,30,50,14.2818,43.07,853.478,120
0.001,30,59,14.6727,1.54845,856.357,120
0.001,30,52,14.0152,1.49499,880.878,120
0.001,40,59,14.8295,1.35829,882.78,120
0.001,35,55,15.1259,1.66265,895.862,120
0.001,30,53,14.3848,2.04319,896.858,120
0.001,30,56,14.5515,2.04919,897.533,120
0.001,35,52,14.2714,1.64206,903.606,120
0.001,35,54,14.0196,32.4964,926.774,120
0.001,35,56,14.2741,1.83413,932.118,120
0.001,40,55,14.85,44.581,933.689,120
0.001,40,51,14.1705,2.3348,934.759,120
0.001,40,58,14.2068,2.03424,939.234,120
0.001,40,56,14.3045,2.0338,941.238,120
0.001,40,54,14.2659,2.08148,993.399,120
0.001,40,52,14.5909,2.05138,1032.08,120
