threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,20,30,14.4785,1.4622,434.828,120
0.001,20,34,14.7554,1.37689,455.578,120
0.001,20,32,14.8938,1.47891,462.887,120
0.001,17,39,14.7,1.66705,529.435,120
0.001,17,32,14.8788,1.64044,546.148,120
0.001,25,34,14.0772,1.36704,552.889,120
0.001,25,31,13.9823,1.48111,559.764,120
0.001,25,35,14.2595,1.3032,567.297,120
0.001,17,37,14.1,1.41951,586.556,120
0.001,2,30,18.6,0.562406,619.341,120
0.001,25,36,13.9633,1.50995,622.879,120
0.001,17,38,14.1462,1.51046,625.766,120
0.001,20,33,14.6908,1.32698,625.623,120
0.001,20,37,13.9754,1.7714,632.701,120
0.001,20,31,14.2523,1.36898,634.236,120
0.001,30,37,14.3636,1.38883,646.442,120
0.001,20,35,14.6123,1.12321,647.694,120
0.001,20,39,14.5385,1.47043,648.938,120
0.001,20,38,14.2246,1.31314,649.076,120
0.001,35,36,13.9714,1.903,668.639,120
0.001,25,39,14.3696,1.3312,673.057,120
0.001,25,32,14.4873,1.29472,677.336,120
0.001,30,39,14.4758,1.77331,678.794,120
0.001,30,36,13.9424,1.96638,681.777,120
0.001,30,31,14.5455,1.29218,682.74,120
0.001,30,33,14.4152,1.35602,684.392,120
0.001,30,32,14.5515,1.78549,684.655,120
0.001,30,30,15.0394,1.59878,688.406,120
0.001,30,35,14.3394,1.68272,689.424,120
0.001,35,39,14.2259,2.18033,689.809,120
0.001,35,35,14.3384,1.58863,690.532,120
0.001,25,33,14.4835,2.10928,694.122,120
0.001,25,37,14.4342,1.3911,694.219,120
0.001,25,38,13.5911,1.97864,694.386,120
0.001,25,30,14.6089,1.44766,714.936,120
0.001,35,32,14.4804,2.21504,722.035,120
0.001,35,34,14.5232,1.51377,727.53,120
0.001,35,38,13.8134,1.91659,728.269,120
0.001,30,34,14.1091,1.51022,735.569,120
0.001,30,38,13.9788,1.73841,737.357,120
0.001,40,36,14.2205,1.52918,749.357,120
0.001,40,35,14.0091,2.22813,749.4,120
0.001,40,32,14.325,1.77636,760.258,120
0.001,35,33,14.0384,2.88236,770.876,120
0.001,40,37,14.2727,2.41999,780.494,120
0.001,35,30,14.333,1.45427,786.55,120
0.001,35,37,14.4,1.90369,786.829,120
0.001,40,34,14.4068,1.83922,791.715,120
0.001,40,31,14.4705,1.97239,794.343,120
0.001,40,33,14.2636,1.71459,796.965,120
0.001,35,31,14.3571,33.8493,800.953,120
0.001,40,39,14.4659,2.03131,837.906,120
0.001,40,30,14.3341,1.7313,843.791,120
0.001,40,38,14.0477,1.89097,856.848,120
