threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,3,96,-3.11212,27.9741,835.239,120
0.001,0.07,98,15.6788,1.49121,844.633,120
0.001,0.07,99,15.4333,1.44362,848.139,120
0.001,3,98,0.569697,4.71607,848.875,120
0.001,0.07,96,15.6212,44.8,848.982,120
0.001,1,96,7.92424,37.2345,851.732,120
0.001,0.07,93,15.8394,1.43847,861.43,120
0.001,1,98,8.27576,1.93613,865.487,120
0.001,5,99,-1.97273,4.91492,873.615,120
0.001,0.7,91,10.7424,1.81071,877.716,120
0.001,0.3,97,13.9758,1.23717,881.244,120
0.001,0.3,94,14.0091,1.39734,882.959,120
0.001,7,90,-6.73939,8.84511,883.408,120
0.001,3,92,1.42727,3.10552,883.726,120
0.001,1,91,9.51212,2.03069,888.312,120
0.001,0.03,90,15.5848,7.06322,889.57,120
0.001,0.5,97,12.5879,1.40081,892.337,120
0.001,0.3,93,14.0212,1.43246,892.887,120
0.001,5,95,-3.62121,6.48468,893.422,120
0.001,7,98,-7.33636,7.31252,894.352,120
0.001,0.5,98,13.0273,1.79323,914.019,120
0.001,7,94,-6.04545,4.93705,928.346,120
0.001,5,96,-6.37273,25.1556,942.564,120
0.001,10,99,-9.74242,1.83073,948.727,120
0.001,0.01,97,15.7909,1.4241,956.021,120
0.001,0.01,95,15.6727,1.37908,969.577,120
0.001,0.01,92,15.7152,1.31816,972.871,120
0.001,0.3,91,14.2848,1.86371,981.515,120
0.001,7,97,-6.61515,11.8383,985.819,120
0.001,0.1,95,15.403,1.4704,986.553,120
0.001,0.01,98,15.7333,1.44751,995.385,120
0.001,0.01,99,15.7333,1.72351,998.92,120
0.001,0.07,90,15.4545,6.70674,1001.54,120
0.001,0.03,94,15.6606,1.63918,1007.37,120
0.001,0.1,96,15.5788,44.8,1010.75,120
0.001,0.7,94,10.9303,1.94706,1012.93,120
0.001,5,91,-4.34242,5.67796,1015.82,120
0.001,0.5,91,12.2818,2.43994,1015.91,120
0.001,10,97,-7.96061,8.98572,1018.07,120
0.001,0.03,93,15.8394,1.43847,1019.73,120
0.001,0.7,98,11.2909,1.92247,1021.85,120
0.001,1,94,8.69091,2.05294,1023.32,120
0.001,0.7,92,11.5636,2.30288,1026.7,120
0.001,0.07,95,15.503,1.8012,1029.53,120
0.001,3,93,-1.85455,9.07671,1033.15,120
0.001,10,94,-9.05152,6.51759,1036.28,120
0.001,0.5,96,13.2212,42.5988,1037.49,120
0.001,0.03,92,15.7152,1.31816,1037.51,120
0.001,7,92,-4.81818,5.93613,1038.51,120
0.001,0.3,96,14.1939,43.3298,1043.29,120
0.001,1,97,8.79394,2.24259,1047.2,120
0.001,5,90,-5.19697,9.05596,1047.23,120
0.001,10,91,-7.31818,4.59164,1048.84,120
0.001,3,97,-2.28182,2.97694,1049.39,120
0.001,10,92,-10.0394,4.97489,1051.33,120
0.001,7,96,-8.87273,22.0899,1055.48,120
0.001,0.3,90,14.1212,5.36343,1063.81,120
0.001,0.07,92,15.5758,1.47342,1064.32,120
0.001,0.1,94,15.4788,1.34709,1065.99,120
0.001,0.7,93,10.9212,1.61908,1066.54,120
0.001,0.7,90,9.72424,1.79198,1068.9,120
0.001,0.1,93,15.8848,1.43847,1069.56,120
0.001,1,99,7.66667,3.27513,1076.17,120
0.001,3,94,-3.44545,4.29309,1076.37,120
0.001,0.01,96,15.6818,44.8,1076.64,120
0.001,0.03,97,15.7909,1.4241,1083.59,120
0.001,10,95,-8.86364,9.76198,1085.09,120
0.001,0.1,99,15.3909,1.44362,1088.01,120
0.001,5,92,-5.95455,6.7428,1091.35,120
0.001,0.3,92,14.6848,1.43392,1092.37,120
0.001,0.03,96,15.6212,44.8,1092.72,120
0.001,10,90,-9.63939,4.58884,1095.17,120
0.001,0.3,98,14.8515,1.94038,1096.6,120
0.001,5,93,-5.87576,5.75339,1099.02,120
0.001,0.7,95,10.6667,2.9988,1099.57,120
0.001,7,93,-4.93939,3.78009,1100.14,120
0.001,0.7,99,11.0424,2.21434,1101.45,120
0.001,0.07,91,15.5545,1.43427,1104.64,120
0.001,0.1,98,15.6273,1.50475,1104.88,120
0.001,10,98,-9.94545,7.16513,1105.47,120
0.001,7,95,-8.05758,3.39409,1113.1,120
0.001,0.03,95,15.6212,1.46543,1114.54,120
0.001,0.1,97,15.6182,1.44064,1118.23,120
0.001,0.1,92,15.5758,1.47342,1119.13,120
0.001,7,99,-7.46061,3.58535,1119.4,120
0.001,5,94,-4.39394,6.86791,1120.34,120
0.001,10,93,-8.21515,7.03261,1124.49,120
0.001,1,92,8.32424,3.59545,1124.61,120
0.001,0.03,99,15.6333,1.42352,1128.69,120
0.001,0.7,97,10.7273,2.0175,1131.31,120
0.001,1,93,8.16364,3.29846,1135.77,120
0.001,0.5,94,11.7303,3.28755,1135.74,120
0.001,0.3,99,14.3545,1.85025,1135.89,120
0.001,0.5,90,13.297,4.98862,1136.2,120
0.001,0.01,94,15.7576,1.59341,1140.05,120
0.001,0.1,90,15.3485,6.4515,1144.24,120
0.001,5,98,-4.95455,3.99265,1147.06,120
0.001,3,95,-2.05455,3.68404,1148.08,120
0.001,1,90,8.39697,2.02863,1151.31,120
0.001,0.5,93,12.5333,1.6455,1151.98,120
0.001,0.5,95,12.4242,1.81098,1152.33,120
0.001,0.03,98,15.7333,1.44751,1162.88,120
0.001,0.1,91,15.5545,1.43427,1187.26,120
0.001,1,95,9.54242,2.27083,1190.6,120
0.001,0.5,99,12.7212,2.17318,1190.92,120
0.001,0.07,94,15.5182,1.59971,1190.99,120
0.001,0.07,97,15.7545,1.4577,1193.49,120
0.001,0.3,95,13.9394,1.28535,1195.36,120
0.001,3,91,0.390909,6.51792,1246.06,120
0.001,0.03,91,15.7455,1.73982,1263.28,120
0.001,0.5,92,12.6636,1.68715,1270.81,120
0.001,0.01,91,15.7939,1.73982,1271.45,120
0.001,0.7,96,11.2,40.2209,1273.97,120
0.001,3,90,0.339394,3.6417,1278.83,120
0.001,7,91,-6.90606,8.65624,1284.22,120
0.001,3,99,-1.6,8.98117,1285.63,120
0.001,0.01,93,15.8394,1.43847,1290.15,120
0.001,5,97,-5.50606,4.86211,1372.17,120
0.001,10,96,-9.50606,20.2165,1403.58,120
0.001,0.01,90,15.5848,7.06322,1688.78,120
