threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,13,82,14.1692,1.34679,342.743,120
0.001,10,84,16.05,1.28558,345.785,120
0.001,10,86,15.0187,1.21514,350.178,120
0.001,10,87,15.1219,1.25934,351.419,120
0.001,10,83,14.7469,1.12087,367.103,120
0.001,17,82,14.1577,1.25252,368.012,120
0.001,17,84,14.4288,1.17278,380.934,120
0.001,10,89,13.7438,0.902229,390.574,120
0.001,17,88,15.375,1.44969,420.145,120
0.001,13,80,14.4077,1.46931,432.285,120
0.001,20,82,13.4262,1.70459,443.727,120
0.001,13,84,14.8769,1.32301,444.805,120
0.001,13,85,13.6,1.0184,450.762,120
0.001,20,84,15.2308,1.5047,458.197,120
0.001,20,86,15.1662,35.9435,459.473,120
0.001,20,85,14.3538,1.77727,514.624,120
0.001,17,81,15.0173,1.66811,531.318,120
0.001,25,82,14.1759,1.44627,530.879,120
0.001,20,87,15.0692,1.30755,531.525,120
0.001,17,85,14.2673,1.58872,544.424,120
0.001,20,83,14.0677,1.63798,547.359,120
0.001,17,87,15.5596,1.17181,555.968,120
0.001,17,89,14.2615,1.07686,558.154,120
0.001,17,80,15.3519,1.54155,558.483,120
0.001,17,83,13.7769,1.54437,592.888,120
0.001,25,86,14.5861,2.39198,605.763,120
0.001,25,88,14.6962,1.66453,616.107,120
0.001,25,87,14.9544,1.52487,616.97,120
0.001,25,85,14.5557,1.40812,629.698,120
0.001,20,89,14.2615,1.57269,635.575,120
0.001,25,83,14.4,1.51635,644.325,120
0.001,30,86,14.303,1.68885,666.333,120
0.001,20,88,14.7369,1.56947,673.965,120
0.001,30,81,14.6848,1.55472,694.178,120
0.001,2,80,17.4,0.942482,705.009,120
0.001,20,80,15.1062,1.45176,701.994,120
0.001,20,81,14.2846,1.94075,704.983,120
0.001,17,86,14.6423,1.14495,724.292,120
0.001,35,89,14.1295,1.52224,726.004,120
0.001,25,84,14.4038,1.51088,730.205,120
0.001,35,80,14.5714,1.90986,729.803,120
0.001,25,89,14.2823,1.44715,731.533,120
0.001,30,87,14.9909,1.50242,732.376,120
0.001,25,80,14.9278,1.57805,735.637,120
0.001,25,81,14.4266,1.78117,737.695,120
0.001,30,88,14.4333,2.5665,741.318,120
0.001,30,85,14.3485,1.85561,742.27,120
0.001,30,83,14.2212,1.6809,742.43,120
0.001,35,84,14.8205,1.91236,769.011,120
0.001,30,89,13.7091,2.09264,788.547,120
0.001,30,80,14.4212,1.36606,798.082,120
0.001,30,84,14.503,1.71378,802.151,120
0.001,40,84,14.1364,1.8616,801.684,120
0.001,30,82,13.4152,1.85498,806.154,120
0.001,40,80,14.6205,1.92154,822.471,120
0.001,40,85,14.1864,2.18526,835.59,120
0.001,35,83,14.55,2.69029,839.916,120
0.001,35,86,14.7616,41.4875,841.108,120
0.001,40,81,14.6409,1.88842,845.937,120
0.001,35,87,14.6839,1.49111,849.814,120
0.001,40,83,14.4273,2.1491,853.985,120
0.001,35,85,14.1134,1.46831,856.776,120
0.001,40,88,14.0455,1.68329,862.733,120
0.001,35,88,14.5821,1.48635,867.161,120
0.001,40,89,14.0545,1.72452,867.177,120
0.001,35,81,14.6411,1.43841,868.871,120
0.001,40,86,14.1091,1.90191,908.288,120
0.001,40,82,14.1068,39.247,908.67,120
0.001,40,87,14.475,1.45383,913.517,120
0.001,35,82,13.7893,1.48678,936.042,120
