threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,2,48,18.36,1.08485,50.4778,120
0.001,2,46,14.52,1.20489,50.7641,120
0.001,2,43,16.08,0.218518,53.9545,120
0.001,2,42,17.76,0.456045,54.1684,120
0.001,2,45,15.78,0.462565,70.9941,120
0.001,2,41,17.7,0.842504,74.9509,120
0.001,2,44,16.8,0.9167,76.1361,120
0.001,2,47,18.06,0.821568,83.5375,120
0.001,4,40,14.95,0.623838,83.4747,120
0.001,4,45,15.675,0.756596,84.2813,120
0.001,4,42,17.325,0.673918,89.3064,120
0.001,4,49,14.95,0.639112,98.0842,120
0.001,4,44,14.4,1.37753,106.298,120
0.001,4,46,14.9,1.00324,112.679,120
0.001,2,49,18,1.23061,127.426,120
0.001,6,45,15.2842,1.23455,135.468,120
0.001,4,43,16.075,0.945508,138.812,120
0.001,4,48,15.225,0.840599,139.077,120
0.001,6,42,16.0105,1.03488,142.368,120
0.001,6,40,14.8895,0.869103,142.492,120
0.001,6,43,15.1737,0.727761,153.555,120
0.001,6,44,14.7789,1.29015,154.569,120
0.001,4,47,15.7,0.832344,157.756,120
0.001,4,41,14.95,0.681633,163.689,120
0.001,8,45,14.58,32.5448,178.897,120
0.001,8,40,15.012,1.41233,195.263,120
0.001,6,49,15.2368,0.960597,199.592,120
0.001,8,41,15.444,1.02461,205.124,120
0.001,8,47,14.808,1.17768,205.696,120
0.001,8,44,14.592,1.20317,206.011,120
0.001,6,48,15.7105,0.998381,218.66,120
0.001,10,47,13.9875,1.08856,224.487,120
0.001,10,46,13.6125,1.64405,226.479,120
0.001,6,41,14.0842,1.65375,233.082,120
0.001,6,46,14.0368,1.06851,235.535,120
0.001,6,47,15.3789,0.926132,236.658,120
0.001,10,41,14.5969,1.02792,242.7,120
0.001,13,46,13.8923,1.44308,243.064,120
0.001,13,41,14.2,1.32869,243.194,120
0.001,10,44,14.3062,1.06157,257.605,120
0.001,8,46,14.004,1.11968,258.156,120
0.001,10,45,14.55,1.05192,258.565,120
0.001,8,42,15.432,1.14903,262.094,120
0.001,8,49,13.656,1.26952,263.028,120
0.001,13,43,14.5923,43.0026,264.993,120
0.001,13,48,14.5923,1.33231,266.708,120
0.001,13,40,15.0154,0.967166,267.514,120
0.001,8,43,14.628,1.4164,291.915,120
0.001,8,48,14.424,1.20183,295.188,120
0.001,17,46,14.0077,0.935007,308.753,120
0.001,17,45,14.3308,1.70374,312.281,120
0.001,10,43,14.6344,1.23297,315.673,120
0.001,10,48,15.4313,1.48155,316.63,120
0.001,10,40,15.3469,1.30726,317.372,120
0.001,17,41,14.0135,1.15467,342.442,120
0.001,17,42,15.1904,1.65605,343.146,120
0.001,10,42,14.7,0.857665,357.471,120
0.001,10,49,15.0563,1.13158,360.216,120
0.001,17,48,15.1269,1.45653,373.262,120
0.001,13,44,14.2308,1.35499,404.577,120
0.001,13,47,14.8615,1.35825,407.039,120
0.001,13,42,14.9,1.12991,421.174,120
0.001,20,45,15.0369,1.40208,425.195,120
0.001,13,45,14.3923,1.11109,430.376,120
0.001,20,46,14.6123,1.48783,454.328,120
0.001,20,43,13.9154,1.23219,474.288,120
0.001,17,44,14.3308,1.73003,483.319,120
