threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,2,15,16.74,0.829209,46.5415,120
0.001,2,12,16.32,0.185458,47.5502,120
0.001,2,17,16.02,1.15024,52.7225,120
0.001,2,11,19.32,0.827349,56.1555,120
0.001,2,16,17.7,1.16821,66.4175,120
0.001,2,18,19.38,0.361973,78.3504,120
0.001,2,19,18.66,1.47588,80.6922,120
0.001,2,14,16.26,0.815857,85.96,120
0.001,4,16,13.875,0.429728,88.361,120
0.001,4,17,14.575,0.854106,90.3636,120
0.001,4,12,15.725,0.325026,95.2102,120
0.001,4,13,13.875,0.939217,100.106,120
0.001,4,10,17.15,0.404934,114.74,120
0.001,2,13,16.86,0.555021,127.425,120
0.001,4,18,16.375,0.853201,128.827,120
0.001,4,15,13.875,0.744751,131.764,120
0.001,4,19,17.175,0.613584,131.834,120
0.001,4,11,17.475,0.733968,140.562,120
0.001,6,12,14.9526,0.829126,148.358,120
0.001,6,13,14.3368,1.19359,148.762,120
0.001,4,14,14.75,0.578358,150.833,120
0.001,8,18,14.964,43.9209,168.919,120
0.001,6,17,14.9842,1.13189,169.813,120
0.001,8,11,15,1.11959,188.817,120
0.001,6,15,14.0211,1.2105,189.607,120
0.001,8,16,14.148,1.08541,189.634,120
0.001,6,18,16.5,0.664352,190.152,120
0.001,6,11,15.3316,0.930829,190.635,120
0.001,6,14,15.3474,0.75327,197.302,120
0.001,8,13,14.556,1.27596,201.322,120
0.001,6,16,14.0053,1.14324,202.7,120
0.001,8,15,14.4,0.668318,209.703,120
0.001,10,13,14.6531,1.32793,212.784,120
0.001,6,10,15.9,1.16914,222.437,120
0.001,10,18,15.2344,1.0686,230.147,120
0.001,10,17,15.2063,1.16259,232.524,120
0.001,8,12,15.396,1.01398,236.554,120
0.001,10,16,14.25,1.41205,237.526,120
0.001,8,17,14.724,1.13428,239.731,120
0.001,6,19,16.5158,1.2533,241.229,120
0.001,8,19,15.444,1.13629,243.911,120
0.001,10,19,14.5406,1.35207,255.814,120
0.001,8,10,14.616,0.894837,261.13,120
0.001,13,12,14.5077,1.426,273.777,120
0.001,8,14,14.1,0.805129,278.652,120
0.001,13,10,14.3923,1.25279,280.091,120
0.001,13,16,14.3154,0.926329,310.573,120
0.001,13,13,13.6923,1.1643,313.303,120
0.001,10,10,15.4312,1.43202,333.491,120
0.001,10,11,15.2156,1.30571,346.244,120
0.001,13,15,13.7,1.32857,351.309,120
0.001,17,18,14.3308,1.3471,362.846,120
0.001,10,14,14.5406,0.961509,365.16,120
0.001,13,14,14.0231,1.21892,377.662,120
0.001,10,12,14.7188,1.35456,379.482,120
0.001,10,15,14.2687,1.34039,381.547,120
0.001,13,18,14.3385,1.38432,382.069,120
0.001,20,14,14.4877,1.52632,384.479,120
0.001,17,10,14.6885,1.72714,404.219,120
0.001,13,11,15.1692,1.20419,409.788,120
0.001,17,13,14.2327,1.23345,409.787,120
0.001,17,17,14.8442,1.22328,409.835,120
0.001,13,17,14.1846,1.17749,412.276,120
0.001,17,11,14.8846,1.3789,411.928,120
0.001,13,19,14.3923,1.20149,441.59,120
0.001,17,16,14.7519,1.62476,463.544,120
0.001,17,14,14.8442,1.15073,464.351,120
0.001,25,16,13.9481,2.05952,471.671,120
0.001,25,13,14.2937,1.33862,492.382,120
0.001,20,19,13.9938,2.39517,500.933,120
0.001,20,13,14.1831,1.49574,502.572,120
0.001,20,16,14.4369,1.68144,509.422,120
0.001,20,12,15.1154,1.73172,511.569,120
0.001,20,10,14.5615,32.2843,511.638,120
0.001,20,15,14.58,1.38622,512.864,120
0.001,20,17,14.5108,1.28937,519.724,120
0.001,17,15,14.2269,1.04607,533.549,120
0.001,17,19,14.5038,0.990804,538.734,120
0.001,20,18,14.4462,1.5231,569.078,120
0.001,17,12,14.8212,1.26422,590.949,120
0.001,25,12,14.4873,1.41966,608.273,120
0.001,25,19,14.419,1.44253,613.342,120
0.001,30,16,14.903,1.47091,614.387,120
0.001,20,11,14.88,1.53583,659.883,120
0.001,30,15,14.0606,1.54688,661.629,120
0.001,30,11,14.6,1.46675,662.391,120
0.001,30,14,14.4909,1.38189,722.896,120
0.001,35,14,14.5714,1.67453,727.973,120
0.001,35,10,14.7455,1.75297,740.626,120
0.001,30,10,14.6212,1.98052,748.26,120
0.001,25,10,14.6089,1.71404,749.745,120
0.001,30,12,14.4697,2.22619,750.334,120
0.001,30,13,14.203,1.96411,754.302,120
0.001,25,15,13.9709,1.40173,758.629,120
0.001,25,11,14.5671,1.84048,760.488,120
0.001,25,14,14.3582,1.63892,763.519,120
0.001,25,17,14.2405,1.13931,772.385,120
0.001,25,18,14.2899,1.43767,778.041,120
0.001,35,18,14.3759,1.54613,803.194,120
0.001,35,16,14.7964,1.73677,842.136,120
0.001,35,17,14.5152,1.84919,845.284,120
0.001,30,17,14.5515,1.48658,874.812,120
0.001,2,10,19.8,0.220632,905.66,120
0.001,30,19,14.3818,1.70002,914.033,120
0.001,30,18,14.4758,1.51287,914.082,120
0.001,40,18,14.1273,1.63288,924.428,120
0.001,40,17,13.9727,1.78476,936.509,120
0.001,40,12,14.3341,1.4005,941.756,120
0.001,40,16,14.6364,1.80794,941.974,120
0.001,35,13,13.9848,1.50283,955.448,120
0.001,35,11,14.2848,1.65026,958.911,120
0.001,35,19,14.3304,1.85986,961.755,120
0.001,35,15,13.8937,1.74283,967.028,120
0.001,35,12,14.2018,1.57922,976.194,120
0.001,40,14,14.1273,1.62326,976.182,120
0.001,40,19,14.2932,2.06725,979.49,120
0.001,40,13,14.2364,2.1835,1024.93,120
0.001,40,10,14.2409,1.85087,1039.62,120
0.001,40,11,14.6955,1.43918,1039.66,120
0.001,40,15,13.9068,1.95453,1064.57,120
