threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,2,21,16.62,0.863811,49.6911,120
0.001,2,26,18.36,0.462813,53.6236,120
0.001,2,23,18.3,0.0414531,53.9573,120
0.001,2,29,18,0.230483,54.2435,120
0.001,2,25,15.36,1.3991,56.1808,120
0.001,2,28,17.58,0.390314,66.1406,120
0.001,2,24,17.88,0.49687,68.4639,120
0.001,2,22,17.16,1.3425,76.5905,120
0.001,4,21,14,0.419937,84.7322,120
0.001,2,27,17.46,0.808404,88.3002,120
0.001,4,20,15.275,0.827325,95.8036,120
0.001,4,29,16.925,0.833472,104.203,120
0.001,4,22,14.95,0.876936,108.899,120
0.001,4,23,16.225,0.65877,109.238,120
0.001,4,25,16.275,0.812103,109.674,120
0.001,6,23,16.1211,0.965411,121.56,120
0.001,4,28,15.55,0.59301,128.837,120
0.001,6,29,15.0474,0.894922,140.311,120
0.001,4,26,16.575,1.12155,141.414,120
0.001,4,27,16.1,0.493334,145.622,120
0.001,6,28,14.7158,1.03468,152.233,120
0.001,4,24,15.9,1.12959,153.115,120
0.001,6,24,14.6684,1.30124,157.958,120
0.001,8,20,14.82,1.10356,162.722,120
0.001,8,21,14.688,1.08198,178.08,120
0.001,8,28,14.928,1.29363,180.061,120
0.001,8,25,15.864,1.41396,180.254,120
0.001,6,21,15.1737,1.14123,189.368,120
0.001,8,29,15.192,1.03355,192.447,120
0.001,8,26,14.856,1.11652,199.971,120
0.001,10,29,15.4125,1.30141,202.993,120
0.001,6,26,15.8211,1.44902,204.605,120
0.001,10,23,15.8344,1.14248,205.143,120
0.001,6,25,15.9,1.0056,206.908,120
0.001,6,27,15.3,0.790509,217.363,120
0.001,6,20,15.1105,39.3895,221.121,120
0.001,10,26,15.0469,1.07683,222.661,120
0.001,10,24,14.5125,0.949684,223.872,120
0.001,10,20,14.5219,1.49421,224.101,120
0.001,8,22,14.64,1.22993,226.283,120
0.001,8,24,14.7,1.0813,235.707,120
0.001,6,22,15.6474,1.54719,242.598,120
0.001,10,21,14.7,1.28795,251.015,120
0.001,13,20,15.0462,0.877198,263.44,120
0.001,8,27,15.384,1.12648,282.002,120
0.001,13,25,14.8154,1.53614,284.909,120
0.001,8,23,15.756,1.33792,286.942,120
0.001,13,21,14.3,1.23386,286.37,120
0.001,13,28,15.5538,1.46356,289.606,120
0.001,10,25,15.0469,1.33764,291.406,120
0.001,17,22,14.4577,1.12992,322.973,120
0.001,10,22,15.3188,1.2878,334.526,120
0.001,10,27,14.4281,1.07072,335.747,120
0.001,10,28,14.4563,1.37008,337.225,120
0.001,13,27,14.4615,1.60423,353.407,120
0.001,13,23,15.2,1.30098,354.139,120
0.001,13,29,14.7692,1.40707,357.841,120
0.001,13,24,14.1308,1.57594,358.11,120
0.001,17,23,14.9827,1.10065,386.737,120
0.001,17,20,14.3885,1.08558,387.767,120
0.001,17,26,14.0019,1.43059,394.964,120
0.001,13,26,15.1462,0.892622,395.854,120
0.001,20,24,14.4092,1.35462,398.973,120
0.001,20,29,14.4092,1.41914,412.119,120
0.001,20,27,14.3585,1.32268,427.731,120
0.001,20,25,14.4138,1.15662,438.761,120
0.001,13,22,14.5462,1.3891,462.819,120
0.001,17,27,14.2615,1.4065,467.953,120
0.001,20,23,14.5246,1.71086,473.428,120
0.001,20,28,14.9492,1.54281,481.678,120
0.001,20,26,14.8062,1.54404,494.982,120
0.001,25,27,13.8,1.44938,495.102,120
0.001,17,24,14.2442,1.55992,511.828,120
0.001,17,25,14.6481,41.1675,525.908,120
0.001,17,28,14.2269,1.47515,525.92,120
0.001,17,29,14.9596,1.35301,548.012,120
0.001,25,25,14.6962,1.50267,571.119,120
0.001,25,20,14.3468,2.61313,576.983,120
0.001,25,21,14.0924,2.07166,576.999,120
0.001,25,23,15.0646,27.3659,586.288,120
0.001,17,21,14.6712,1.10576,598.215,120
0.001,30,24,14.2364,1.6967,613.73,120
