threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,2,17,27.3,0.594663,54.6544,120
0.0001,2,19,28.02,0.889735,56.941,120
0.0001,2,16,27.9,1.6469,63.2888,120
0.0001,2,14,26.4,0.905714,64.1017,120
0.0001,2,18,28.38,0.36668,64.1913,120
0.0001,2,12,27,0.894438,67.7515,120
0.0001,2,15,27.06,0.876039,68.0621,120
0.0001,2,13,27.36,0.65371,68.3046,120
0.0001,2,11,28.74,0.458614,82.7628,120
0.0001,4,19,27.9,0.903745,84.7762,120
0.0001,4,10,27.825,0.582309,87.4271,120
0.0001,4,17,26.575,0.973321,107.991,120
0.0001,6,19,27.4105,0.920357,123.864,120
0.0001,4,18,27.25,0.894862,125.995,120
0.0001,4,11,27.975,0.696784,131.167,120
0.0001,4,16,25.775,0.835492,134.408,120
0.0001,4,15,25.6,1.37055,137.696,120
0.0001,4,12,26.9,1.20657,138.012,120
0.0001,4,14,26.175,1.00042,138.728,120
0.0001,4,13,25.425,1.25908,139.495,120
0.0001,6,14,26.2421,0.905756,149.174,120
0.0001,6,12,26.5737,0.886089,154.516,120
0.0001,6,18,27.0789,1.01403,155.378,120
0.0001,8,15,26.052,1.39564,163.749,120
0.0001,8,13,25.704,1.51169,164.138,120
0.0001,8,16,25.668,1.37351,164.726,120
0.0001,6,17,26.5737,1.07443,181.439,120
0.0001,8,18,26.568,55.8774,184.175,120
0.0001,6,11,26.7316,0.998225,185.267,120
0.0001,6,10,26.7158,0.941534,192.391,120
0.0001,6,16,25.5632,1.26894,194.015,120
0.0001,8,12,26.988,1.04146,197.813,120
0.0001,8,10,26.52,0.735922,198.463,120
0.0001,8,19,26.436,1.11642,201.542,120
0.0001,8,11,26.616,0.712583,201.628,120
0.0001,6,13,25.9105,1.14843,215.566,120
0.0001,6,15,25.6737,1.21523,215.618,120
0.0001,10,15,25.5938,1.32907,229.642,120
0.0001,10,18,26.4281,1.29645,230.511,120
0.0001,8,17,26.232,0.792788,233.186,120
0.0001,8,14,25.44,1.07624,234.165,120
0.0001,13,18,25.6385,1.44315,247.071,120
0.0001,10,16,25.6687,0.820402,249.432,120
0.0001,10,10,26.3438,0.945656,249.816,120
0.0001,13,13,25.2,1.51792,274.508,120
0.0001,13,12,26.1923,1.31101,275.511,120
0.0001,10,13,25.9781,1.40827,289.297,120
0.0001,10,12,25.8469,1.28665,291.179,120
0.0001,13,16,25.6769,1.00957,293.918,120
0.0001,13,10,26.1923,1.45214,296.979,120
0.0001,10,19,26.0906,1.40988,308.24,120
0.0001,10,17,26.3531,1.55032,310.666,120
0.0001,10,11,26.6063,1.39401,324.919,120
0.0001,10,14,26.1844,1.10639,346.178,120
0.0001,13,17,25.7,1.39154,348.349,120
0.0001,13,14,25.5538,0.872508,351.343,120
0.0001,17,12,26.1635,1.36218,363.581,120
0.0001,17,15,25.8577,1.1546,383.948,120
0.0001,17,10,25.9442,1.53603,389.578,120
0.0001,13,15,25.5923,1.0269,397.792,120
0.0001,13,19,25.9462,1.23178,400.78,120
0.0001,17,18,26.0423,1.38301,400.415,120
0.0001,13,11,26.3,1.19484,428.857,120
0.0001,20,17,26.0723,1.32859,442.477,120
0.0001,17,19,25.9615,1.04897,452.97,120
0.0001,25,17,25.7089,1.46315,464.025,120
0.0001,17,17,26.2096,1.30499,468.134,120
0.0001,20,12,26.3862,1.56591,468.279,120
0.0001,20,10,25.9108,43.7669,469.531,120
0.0001,17,14,26.0192,1.32653,484.114,120
0.0001,17,11,26.475,1.38949,543.002,120
0.0001,25,12,26.2215,1.24542,547.205,120
0.0001,20,18,25.8369,1.30347,555.032,120
0.0001,17,16,26.1346,1.16379,562.31,120
0.0001,25,19,25.7886,1.54386,567.299,120
0.0001,17,13,25.3904,1.07783,570.246,120
0.0001,25,13,25.6671,1.2179,571.127,120
0.0001,25,15,25.743,1.64539,574.263,120
0.0001,25,16,25.7658,1.47042,575.465,120
0.0001,25,18,25.762,1.57492,578.902,120
0.0001,20,16,25.7538,1.59225,590.103,120
0.0001,20,15,25.9246,1.30642,590.147,120
0.0001,20,11,26.0862,1.4813,613.519,120
0.0001,20,14,25.7585,1.47522,613.811,120
0.0001,20,13,25.8185,1.50867,614.135,120
0.0001,20,19,25.4031,1.24587,652.093,120
0.0001,30,11,26.0364,1.50832,662.192,120
0.0001,35,13,25.5107,1.49925,682.282,120
0.0001,30,19,25.6788,1.67613,707.8,120
0.0001,30,12,25.7,1.84776,709.775,120
0.0001,25,14,25.7392,1.3575,725.976,120
0.0001,35,18,25.8777,1.78847,728.008,120
