threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,2,75,28.38,1.18266,49.8894,120
0.0001,2,72,28.5,0.417206,54.4217,120
0.0001,2,76,28.14,1.0902,54.5234,120
0.0001,2,71,27.12,0.598946,55.3892,120
0.0001,2,79,28.38,1.14877,69.7616,120
0.0001,2,73,27.36,0.591018,75.2399,120
0.0001,2,77,27.9,1.10632,76.5071,120
0.0001,2,78,26.94,0.893495,81.4076,120
0.0001,2,74,27.9,0.00882238,81.947,120
0.0001,4,72,25.75,1.36253,87.6863,120
0.0001,4,76,25.7,0.895181,87.6855,120
0.0001,4,78,26.9,0.343196,96.0858,120
0.0001,4,79,26.925,0.811996,97.6061,120
0.0001,4,75,26.125,0.729706,104.04,120
0.0001,6,71,25.8947,0.653572,130.275,120
0.0001,4,71,26.025,0.711347,138.05,120
0.0001,4,77,26.825,0.952125,139.62,120
0.0001,4,74,26.275,1.17044,149.401,120
0.0001,4,70,25.975,1.15824,155.806,120
0.0001,6,78,26.8105,1.03896,163.955,120
0.0001,6,75,26.5105,0.841592,165.062,120
0.0001,4,73,26.475,0.75743,166.253,120
0.0001,8,78,26.556,1.31292,181.892,120
0.0001,8,75,26.628,0.700089,181.943,120
0.0001,8,76,25.344,0.915829,183.331,120
0.0001,6,79,26.6368,1.0178,201.264,120
0.0001,8,77,25.368,1.38642,204.915,120
0.0001,8,72,25.896,1.28548,206.945,120
0.0001,6,77,25.9263,1.04658,211.693,120
0.0001,6,74,26.1789,1.23388,211.925,120
0.0001,10,70,25.95,1.39297,224.737,120
0.0001,10,72,25.4625,1.28068,229.485,120
0.0001,6,73,26.5421,0.954549,237.976,120
0.0001,6,70,26.1,1.04065,238.609,120
0.0001,6,76,26.0053,0.760889,240.637,120
0.0001,13,78,26.5769,1.29008,241.752,120
0.0001,10,73,26.4,1.39193,243.428,120
0.0001,8,79,26.58,1.15516,255.176,120
0.0001,10,74,25.7906,10.1721,257.891,120
0.0001,8,71,26.172,1.20492,258.487,120
0.0001,10,71,25.2281,1.19206,260.249,120
0.0001,8,70,26.316,17.935,262.593,120
0.0001,8,73,26.472,1.18046,282.986,120
0.0001,13,74,25.8,1.37999,288.771,120
0.0001,6,72,25.4526,0.928884,293.368,120
0.0001,8,74,26.496,1.14532,302.781,120
0.0001,17,73,26.2096,1.47713,311.305,120
0.0001,10,79,25.8844,1.16105,330.652,120
0.0001,10,78,26.5031,0.910999,341.056,120
0.0001,10,75,25.725,1.78129,347.002,120
0.0001,13,79,26.0923,1.58887,371.41,120
0.0001,10,77,26.0906,1.70359,372.208,120
0.0001,10,76,25.7906,1.14282,375.756,120
0.0001,13,76,26.3,1.3109,376.935,120
0.0001,17,72,25.5288,1.39846,382.123,120
0.0001,13,73,26.2308,1.49069,383.531,120
0.0001,20,71,25.4769,1.25668,385.528,120
0.0001,20,77,25.8,1.65181,388.258,120
0.0001,13,72,25.7692,1.0784,393.723,120
0.0001,17,78,26.3077,1.10387,397.025,120
0.0001,20,73,25.9985,1.54292,399.673,120
0.0001,17,71,25.9096,1.27163,400.328,120
0.0001,17,70,26.2269,1.50204,400.757,120
0.0001,17,79,25.9038,1.2715,401.185,120
0.0001,17,75,26.5154,1.28057,404.502,120
0.0001,17,74,25.9846,1.37472,405.39,120
0.0001,13,75,26.5,0.847323,410.185,120
0.0001,13,77,24.8231,1.19904,416.496,120
0.0001,20,79,26.1646,1.43344,421.513,120
0.0001,13,70,26.3615,1.22435,422.95,120
0.0001,20,76,26.2385,1.82538,430.557,120
0.0001,20,78,26.3954,1.37224,457.679,120
0.0001,20,74,25.86,1.26981,479.343,120
0.0001,20,72,25.2785,1.76504,484.082,120
0.0001,17,77,25.3962,1.58243,488.67,120
0.0001,25,75,26.3316,1.10355,495.569,120
0.0001,17,76,25.9962,1.40786,501.648,120
0.0001,13,71,25.7308,1.24144,503.199,120
0.0001,25,79,26.0468,13.6919,515.38,120
0.0001,25,78,26.4304,1.55551,569.492,120
0.0001,25,70,25.8987,1.44732,569.885,120
0.0001,25,74,26.1532,1.52434,574.864,120
0.0001,25,71,25.3063,1.36699,581.346,120
0.0001,20,75,26.1277,1.19264,601.124,120
0.0001,30,72,25.4697,1.60313,620.699,120
0.0001,35,72,25.7571,1.67671,673.705,120
0.0001,35,77,25.6848,1.4394,676.891,120
0.0001,30,77,25.5879,1.49584,685.912,120
0.0001,20,70,26.3354,1.46996,687.294,120
0.0001,35,70,26.0598,1.49457,708.532,120
0.0001,25,77,25.5532,1.85219,709.434,120
0.0001,35,79,25.808,1.61089,725.729,120
0.0001,35,71,25.7946,1.81066,726.63,120
0.0001,30,71,25.7727,1.55107,751.482,120
0.0001,25,73,25.9329,1.38865,761.247,120
0.0001,25,72,25.6063,1.58441,768.058,120
0.0001,25,76,26.1797,1.36215,786.446,120
0.0001,35,73,26.0598,1.58206,787.482,120
0.0001,35,76,25.8509,6.82168,853.884,120
0.0001,30,78,26.2879,1.52198,865.465,120
0.0001,30,76,26.1364,25.859,865.473,120
0.0001,30,73,25.6545,1.32146,873.337,120
0.0001,30,75,25.8909,10.4406,882.515,120
0.0001,30,79,26.0879,1.4328,883.452,120
0.0001,2,70,26.04,0.667971,900.621,120
0.0001,40,79,25.9182,1.4942,900.972,120
0.0001,40,72,25.4568,1.63842,917.731,120
0.0001,40,73,25.7636,1.78443,929.079,120
0.0001,30,74,25.4788,1.55836,930.917,120
0.0001,30,70,26.0758,1.4996,931.593,120
0.0001,35,75,25.9634,11.8949,937.34,120
0.0001,35,74,25.8616,1.59029,951.817,120
0.0001,35,78,26.1455,1.56389,954.55,120
0.0001,40,70,25.7364,1.71663,971.211,120
0.0001,40,71,25.7227,1.47885,1023.74,120
0.0001,40,75,25.8205,1.7278,1029.1,120
0.0001,40,77,25.7568,1.68861,1031.28,120
0.0001,40,74,25.7386,1.43609,1032.58,120
0.0001,40,78,26.2659,1.64629,1044.63,120
0.0001,40,76,25.7795,1.71321,1133.87,120
