threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,0.07,39,26.5455,1.37869,797.225,120
0.0001,0.07,33,26.8909,1.70395,797.562,120
0.0001,10,30,-4.82727,6.54218,800.166,120
0.0001,10,31,-4.78485,3.41042,799.922,120
0.0001,0.3,31,25.9939,1.72316,802.097,120
0.0001,7,31,-1.79697,3.7635,807.746,120
0.0001,10,39,-5.21515,6.92756,808.272,120
0.0001,0.1,34,26.7394,1.40361,809.68,120
0.0001,0.07,31,26.6576,1.34454,810.163,120
0.0001,0.03,37,26.6455,1.58415,820.547,120
0.0001,10,32,-4.81515,4.6275,831.763,120
0.0001,3,31,6.18182,4.59214,834.024,120
0.0001,5,35,0.130303,4.87322,833.872,120
0.0001,0.1,30,26.6667,1.57951,837.998,120
0.0001,5,38,-0.930303,11.133,841.307,120
0.0001,0.7,39,21.9545,1.60992,844.074,120
0.0001,0.7,35,21.8152,1.61346,844.602,120
0.0001,0.01,35,26.703,1.51496,846.071,120
0.0001,0.03,39,26.6061,1.34812,847.413,120
0.0001,0.5,35,24.2576,2.13633,847.687,120
0.0001,0.7,31,21.4818,3.14962,849.779,120
0.0001,0.03,35,26.703,1.51496,854.913,120
0.0001,0.7,34,21.1515,1.6945,856.241,120
0.0001,0.7,30,23.3061,2.17375,856.79,120
0.0001,0.7,32,22.9909,1.96734,859.178,120
0.0001,1,31,18.9212,3.59546,860.141,120
0.0001,0.3,38,25.9455,1.7805,860.902,120
0.0001,0.03,31,26.7121,1.55065,861.723,120
0.0001,1,38,17.7576,3.7634,863.3,120
0.0001,7,33,-3.97273,7.02542,863.277,120
0.0001,10,35,-5.39697,6.52564,863.27,120
0.0001,1,32,19.0273,2.82315,863.71,120
0.0001,5,36,-0.690909,3.50465,865.868,120
0.0001,7,32,-0.424242,8.8959,866.025,120
0.0001,10,34,-7.48485,5.42882,866.69,120
0.0001,0.7,36,22.4424,1.69232,867.715,120
0.0001,0.01,38,26.7606,1.5362,868.062,120
0.0001,0.03,32,26.7606,1.34122,875.308,120
0.0001,0.5,34,24.6091,1.59069,881.759,120
0.0001,1,39,19.1758,2.52545,897.922,120
0.0001,7,35,-2.08182,4.69311,903.772,120
0.0001,0.5,36,23.8788,1.98416,904.952,120
0.0001,0.1,36,26.597,1.38213,905.681,120
0.0001,3,32,5.91818,4.59673,906.737,120
0.0001,0.7,33,21.0879,1.57038,907.93,120
0.0001,7,34,-3.95758,3.51014,908.153,120
0.0001,0.1,33,26.8091,1.45592,913.76,120
0.0001,1,37,19.197,1.81408,917.603,120
0.0001,0.01,39,26.6061,1.34812,921.394,120
0.0001,0.5,39,24.7182,1.71812,923.087,120
0.0001,7,39,-1.59091,9.03508,926.138,120
0.0001,0.7,38,21.8091,1.41718,928.101,120
0.0001,0.1,35,26.5939,1.39771,930.428,120
0.0001,0.03,38,26.7606,1.5362,932.381,120
0.0001,0.07,34,26.7939,1.39852,935.054,120
0.0001,0.07,32,26.6515,1.68305,936.521,120
0.0001,1,34,17.4061,3.39356,936.508,120
0.0001,0.01,37,26.6455,1.58415,936.85,120
0.0001,0.07,35,26.6515,1.51496,939.196,120
0.0001,0.1,38,26.7152,1.58197,941.936,120
0.0001,0.3,36,25.6303,1.65121,943.453,120
0.0001,7,38,-0.415152,10.0749,945.485,120
0.0001,0.07,38,26.7606,1.5362,946.376,120
0.0001,0.07,36,26.6576,1.61178,974.665,120
0.0001,3,38,6.24545,8.44792,980.865,120
0.0001,0.07,37,26.6455,1.58415,984.279,120
0.0001,0.03,33,26.8515,1.41897,989.104,120
0.0001,5,39,1.26667,5.35954,994.986,120
0.0001,0.3,37,25.8121,1.70979,995.52,120
0.0001,0.1,37,26.6455,1.58415,998.56,120
0.0001,10,38,-4.62727,6.24555,998.748,120
0.0001,0.3,35,25.7121,1.65639,1017.43,120
0.0001,7,36,-2.01818,8.30829,1021.18,120
0.0001,0.01,34,26.8333,1.47008,1023.9,120
0.0001,0.3,32,25.9758,1.53767,1029.71,120
0.0001,5,34,2.39697,5.21179,1030.61,120
0.0001,3,39,6.24848,3.65081,1030.54,120
0.0001,0.01,32,26.7606,1.34122,1032.33,120
0.0001,0.3,30,25.8788,1.7212,1033.78,120
0.0001,7,30,-0.866667,4.20932,1035.13,120
0.0001,5,37,1.73636,5.71962,1039.58,120
0.0001,0.01,33,26.8515,1.41897,1043.52,120
0.0001,0.5,32,24.5606,1.68758,1044.57,120
0.0001,3,30,7.16667,4.18712,1045.17,120
0.0001,5,30,0.884848,9.62796,1045.91,120
0.0001,10,37,-5.24848,3.50576,1047.32,120
0.0001,5,31,-1.98788,5.67661,1058.72,120
0.0001,0.03,36,26.697,1.59484,1070.98,120
0.0001,0.5,30,24.0091,1.69033,1070.98,120
0.0001,0.01,36,26.697,1.59484,1071.81,120
0.0001,10,36,-5.09697,6.10446,1076.2,120
0.0001,10,33,-4.58182,10.981,1077.87,120
0.0001,0.1,32,26.603,1.68305,1082.49,120
0.0001,3,33,6.68182,4.19753,1085.32,120
0.0001,1,36,20.4515,2.05759,1088.09,120
0.0001,3,36,9.29697,2.19336,1097.46,120
0.0001,0.03,30,26.8061,1.42805,1100.64,120
0.0001,1,33,20.2758,1.83341,1101.26,120
0.0001,0.5,37,24.9576,1.50274,1101.76,120
0.0001,0.5,33,23.6697,1.91724,1104.02,120
0.0001,0.01,31,26.7121,1.55065,1111.14,120
0.0001,0.5,38,23.6848,2.61777,1111.26,120
0.0001,5,32,-0.254545,7.9025,1115.95,120
0.0001,0.1,31,26.6576,1.34454,1119.88,120
0.0001,0.3,33,25.7455,1.83902,1122.26,120
0.0001,0.5,31,24.4364,2.08008,1123.82,120
0.0001,0.03,34,26.8333,1.47008,1125.38,120
0.0001,3,35,5.88182,10.1647,1126.84,120
0.0001,0.3,34,26.1485,1.49458,1133.56,120
0.0001,0.1,39,26.497,1.29371,1136.19,120
0.0001,1,30,19.003,2.92832,1137.4,120
0.0001,1,35,19.503,2.00551,1150.14,120
0.0001,0.3,39,25.6455,1.73443,1149.92,120
0.0001,0.7,37,21.803,2.11609,1150.13,120
0.0001,3,37,5.39091,4.59819,1160.32,120
0.0001,3,34,5.73333,4.83236,1173.54,120
0.0001,5,33,-0.569697,7.37793,1217.97,120
0.0001,7,37,-3.35152,5.13146,1251.69,120
0.0001,0.07,30,26.7576,1.51039,1261.83,120
