threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,0.1,57,26.697,1.53791,865.654,120
0.0001,1,53,19.7424,1.84469,868.337,120
0.0001,10,54,-5.91818,7.4452,869.605,120
0.0001,0.7,54,22.2394,2.31287,871.211,120
0.0001,0.07,58,26.6606,1.5234,871.93,120
0.0001,0.5,51,24.1182,1.89731,872.02,120
0.0001,0.5,55,25.0636,1.45854,872.231,120
0.0001,3,56,7.52727,3.7344,872.153,120
0.0001,0.1,54,26.6485,1.52844,873.04,120
0.0001,0.7,59,22.2818,2.0903,872.945,120
0.0001,1,50,19.0909,48.0709,873.5,120
0.0001,0.01,55,26.6515,1.57043,875.877,120
0.0001,0.07,54,26.7545,1.75735,877.326,120
0.0001,0.5,57,23.797,1.65564,889.156,120
0.0001,0.03,54,26.797,1.55448,889.468,120
0.0001,10,57,-6.9697,4.87654,890.146,120
0.0001,5,56,0.633333,8.34305,890.396,120
0.0001,0.5,59,24.5333,1.64078,894.13,120
0.0001,3,55,4.50303,5.35238,894.927,120
0.0001,0.01,57,26.8152,1.54735,899.489,120
0.0001,3,59,8.34545,10.2808,900.871,120
0.0001,1,56,17.5424,2.55673,902.322,120
0.0001,3,54,6.82424,5.39195,903.304,120
0.0001,0.3,59,25.5061,1.50108,903.97,120
0.0001,7,50,-2.97879,26.988,904.17,120
0.0001,3,58,5.94848,2.85236,906.568,120
0.0001,0.3,55,25.6212,1.91275,906.761,120
0.0001,0.3,53,25.7848,1.48439,912.955,120
0.0001,3,57,4.98182,4.83942,913.16,120
0.0001,1,58,19.5939,2.70492,916.446,120
0.0001,0.01,52,26.6697,1.35362,917.099,120
0.0001,3,51,7.59394,2.87713,918.008,120
0.0001,0.7,56,22.3909,3.4302,920.238,120
0.0001,5,52,-1.08788,5.85999,920.814,120
0.0001,7,57,-4.09394,4.93863,925.824,120
0.0001,1,51,20.2788,1.93744,926.084,120
0.0001,1,59,19.7909,1.567,928.188,120
0.0001,1,55,17.8333,2.79733,931.219,120
0.0001,0.07,55,26.6182,1.57043,935.749,120
0.0001,7,55,-2.40303,3.72596,936.495,120
0.0001,5,59,3.19697,6.32948,936.536,120
0.0001,0.1,59,26.6212,1.55577,937.837,120
0.0001,5,58,0.587879,6.45484,938.398,120
0.0001,0.01,59,26.7667,1.63056,938.946,120
0.0001,7,58,-0.775758,6.85254,939.748,120
0.0001,5,55,-1.96061,10.243,939.697,120
0.0001,7,54,-1.48485,6.08061,946.35,120
0.0001,0.07,53,26.7455,1.42962,946.496,120
0.0001,7,59,-3.97576,5.08867,947.096,120
0.0001,3,52,3.59091,4.62205,954.667,120
0.0001,10,56,-5.6697,6.35759,956.556,120
0.0001,0.01,53,26.797,1.42962,959.808,120
0.0001,0.1,58,26.6606,1.5234,965.021,120
0.0001,0.07,57,26.7485,1.37439,967.368,120
0.0001,10,59,-6.54545,4.1097,967.855,120
