threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,10,21,-5.29697,8.43304,817.46,120
0.0001,0.03,26,26.7545,1.64445,839.214,120
0.0001,7,29,-0.106061,5.71293,845.998,120
0.0001,5,28,-0.0212121,6.17565,877.829,120
0.0001,5,22,2.52727,4.11387,879.536,120
0.0001,0.07,26,26.7061,1.64445,886.757,120
0.0001,0.1,26,26.7061,1.64445,893.759,120
0.0001,0.3,23,25.7606,1.22763,896.932,120
0.0001,0.03,21,26.7606,1.55187,910.299,120
0.0001,0.1,27,26.5697,1.28759,917.144,120
0.0001,5,24,1.31515,4.1489,918.585,120
0.0001,5,20,2.0697,4.89856,920.02,120
0.0001,0.7,28,22.5636,2.81141,924.333,120
0.0001,7,25,-2.02121,3.35801,924.428,120
0.0001,0.7,25,21.1606,1.63349,924.942,120
0.0001,0.01,27,26.7121,1.40859,928.274,120
0.0001,0.1,23,26.4424,1.48679,932.607,120
0.0001,0.07,28,26.7576,1.41065,933.713,120
0.0001,5,26,-0.433333,7.14244,938.099,120
0.0001,3,20,4.81212,3.86837,943.666,120
0.0001,7,21,-0.70303,10.2168,944.005,120
0.0001,3,29,6.03939,3.17391,945.985,120
0.0001,1,24,18.5818,2.25685,946.725,120
0.0001,0.01,25,26.7061,1.46992,947.615,120
0.0001,0.01,21,26.8,1.55187,950.991,120
0.0001,0.7,26,21.7667,2.14017,953.826,120
0.0001,0.1,20,26.6424,1.51171,958.727,120
0.0001,0.07,27,26.6121,1.28759,959.035,120
0.0001,7,26,-3.48788,4.13159,959.149,120
0.0001,0.3,24,25.8,1.85452,959.181,120
0.0001,3,23,6.70909,3.39132,959.483,120
0.0001,0.1,24,26.7121,1.55936,980.373,120
0.0001,5,27,-2.80606,4.10663,982.582,120
0.0001,7,28,-2.8,5.14475,997.529,120
0.0001,0.3,22,26.1424,1.54079,1000.86,120
0.0001,0.01,22,26.6394,1.58785,1003.74,120
0.0001,5,21,0.615152,4.92724,1005.37,120
0.0001,3,22,4.18182,3.53944,1007.79,120
0.0001,0.7,24,22.7273,1.73244,1013.18,120
0.0001,1,26,18.7606,2.72678,1014.44,120
0.0001,7,24,-4.41212,5.32779,1018.27,120
0.0001,0.3,25,25.7636,1.59191,1024.19,120
0.0001,0.5,23,23.6182,1.83258,1028.91,120
0.0001,0.5,25,24.197,1.87888,1032.87,120
0.0001,0.1,25,26.7061,1.46992,1037.39,120
0.0001,3,24,5.07879,3.52224,1038.59,120
0.0001,0.7,23,21.9152,2.31197,1043.19,120
0.0001,3,25,3.7303,3.81121,1044.54,120
0.0001,0.5,24,24.0667,1.56844,1053.17,120
0.0001,0.01,23,26.7303,1.67146,1066.62,120
0.0001,0.3,28,25.7576,1.65666,1068.62,120
0.0001,0.01,24,26.7455,1.55936,1069.91,120
0.0001,3,21,6.80909,2.02818,1072.86,120
0.0001,0.7,22,23.0424,3.29729,1075.92,120
0.0001,1,21,17.8,2.75667,1077.69,120
0.0001,7,23,-4.03939,4.88015,1080.89,120
0.0001,0.3,29,25.9758,1.56191,1081.27,120
0.0001,7,27,-3.10303,5.14069,1088.31,120
0.0001,0.5,20,24.5182,1.77057,1093.21,120
0.0001,0.03,29,26.7152,1.55025,1099.42,120
0.0001,1,22,16.9848,3.20891,1103.22,120
0.0001,0.03,20,26.7879,1.41989,1103.76,120
0.0001,0.03,27,26.7121,1.40859,1111.52,120
0.0001,0.3,26,25.7697,1.51811,1117.1,120
0.0001,5,23,-0.836364,4.53518,1117.8,120
0.0001,0.3,21,25.8758,1.82048,1119.03,120
0.0001,0.07,25,26.7061,1.46992,1125.7,120
0.0001,0.03,28,26.803,1.44899,1127.58,120
0.0001,0.5,21,24.0788,1.55381,1131.14,120
0.0001,0.01,29,26.7152,1.55025,1137.11,120
0.0001,10,20,-5.16364,10.4923,1139.27,120
0.0001,0.07,24,26.7121,1.55936,1145.68,120
0.0001,0.5,22,24.5576,2.03903,1147.05,120
0.0001,10,27,-4.84848,3.77007,1147.25,120
0.0001,1,29,19.9788,1.5582,1150.99,120
0.0001,7,20,-3.31818,6.08214,1152.63,120
0.0001,0.1,22,26.5697,1.46958,1155.77,120
0.0001,0.07,29,26.6606,1.5984,1158.2,120
0.0001,0.1,21,26.6152,1.56601,1174.45,120
0.0001,0.1,29,26.5667,1.61051,1174.51,120
0.0001,0.5,27,24.4636,2.0783,1177.68,120
0.0001,0.07,21,26.7061,1.48311,1181.94,120
0.0001,10,23,-4.12424,6.66755,1186.73,120
0.0001,0.07,20,26.7485,1.53455,1189.22,120
0.0001,0.5,28,24.0333,1.8545,1202.06,120
0.0001,1,20,18.4061,2.34631,1202.58,120
0.0001,10,28,-3.36667,7.51218,1208.71,120
0.0001,10,22,-3.03636,8.33828,1209.36,120
0.0001,0.3,20,25.7212,1.57375,1209.85,120
0.0001,3,27,5.69697,6.49515,1209.93,120
0.0001,1,23,18.0273,1.92396,1215.06,120
0.0001,0.03,23,26.7303,1.67146,1216.34,120
0.0001,3,28,4.95758,9.39899,1226.73,120
0.0001,0.7,29,22.7697,1.92479,1228.64,120
0.0001,10,24,-4.94848,7.76483,1243.27,120
0.0001,0.7,21,23.2727,2.3122,1245.99,120
0.0001,0.07,22,26.5697,1.46958,1246.27,120
0.0001,0.03,22,26.6394,1.58785,1248.06,120
0.0001,0.07,23,26.6333,1.43119,1249.02,120
0.0001,5,29,1.23333,3.27838,1252.64,120
0.0001,1,28,20.6061,1.72065,1260.81,120
0.0001,0.5,29,24.0485,1.41299,1261.92,120
0.0001,0.03,25,26.7061,1.46992,1262.88,120
0.0001,0.03,24,26.7121,1.55936,1280.46,120
0.0001,0.1,28,26.7576,1.41065,1287.56,120
0.0001,3,26,6.11818,2.60149,1299.02,120
0.0001,10,26,-4.74848,4.92892,1311.52,120
0.0001,10,25,-5.85455,6.64108,1328.64,120
0.0001,7,22,-3.20909,3.85464,1341.83,120
0.0001,10,29,-5.43636,4.22408,1343.06,120
0.0001,5,25,-0.0363636,4.70747,1343.69,120
0.0001,0.01,26,26.7545,1.64445,1354.59,120
0.0001,0.7,20,22.6121,1.50035,1359.65,120
0.0001,1,27,18.9364,2.4611,1368.92,120
0.0001,1,25,18.4182,1.87308,1439.43,120
0.0001,0.01,28,26.803,1.44899,1449.27,120
0.0001,0.5,26,24.2394,1.46711,1523.32,120
0.0001,0.7,27,22.9758,1.92284,1561.91,120
0.0001,0.3,27,25.9848,1.79452,1676.91,120
0.0001,0.01,20,26.7879,1.41989,2116.23,120
