threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,2,66,27.96,0.425292,49.7505,120
0.0001,2,67,26.46,0.58586,57.9657,120
0.0001,2,63,28.38,1.04018,58.1561,120
0.0001,2,61,27,0.72559,60.5529,120
0.0001,2,68,27.9,0.53824,72.1716,120
0.0001,2,65,29.28,0.303857,75.9853,120
0.0001,2,64,28.92,0.396685,78.7881,120
0.0001,2,69,28.98,0.376323,83.165,120
0.0001,2,62,27.36,0.308247,93.4647,120
0.0001,4,63,27.15,0.661161,105.377,120
0.0001,4,66,25.625,1.00563,106.659,120
0.0001,4,61,25,1.29322,112.426,120
0.0001,4,67,27.25,0.644516,119.513,120
0.0001,4,68,26.075,0.87313,119.813,120
0.0001,4,62,27.1,0.425354,144.206,120
0.0001,6,67,26.5737,1.39433,145.181,120
0.0001,6,61,25.4684,0.770807,145.985,120
0.0001,4,69,25.95,0.78098,147.919,120
0.0001,4,65,27,0.403797,158.088,120
0.0001,4,64,26.725,0.400132,161.453,120
0.0001,4,60,26.95,0.788406,165.177,120
0.0001,6,69,26.5105,1.23204,169.401,120
0.0001,8,61,25.776,1.14457,177.599,120
0.0001,6,66,25.9105,0.690308,204.458,120
0.0001,6,62,26.1474,1.04706,205.549,120
0.0001,8,63,26.412,0.850732,211.637,120
0.0001,8,66,26.844,1.10666,212.655,120
0.0001,6,64,26.3368,0.760761,217.759,120
0.0001,6,65,25.5789,50.0862,219.474,120
0.0001,8,68,25.008,0.839199,220.445,120
0.0001,8,67,26.556,1.44154,228.901,120
0.0001,6,60,26.6842,1.14432,230.213,120
0.0001,6,68,25.9421,1.38401,232.361,120
0.0001,10,68,25.5656,1.28954,231.6,120
0.0001,10,69,26.1187,1.28561,245.301,120
0.0001,6,63,26.9526,0.744549,246.952,120
0.0001,10,65,25.6781,1.41401,248.459,120
0.0001,10,66,26.1469,1.46785,272.012,120
0.0001,10,61,25.4906,41.878,272.882,120
0.0001,10,67,25.8469,0.848332,273.141,120
0.0001,8,69,26.88,1.0572,277.167,120
0.0001,8,65,26.352,0.99759,294.364,120
0.0001,8,64,26.256,1.14598,296.86,120
0.0001,13,61,25.4077,9.98256,297.821,120
0.0001,8,62,26.928,1.27763,298.998,120
0.0001,13,65,25.8308,1.49797,308.986,120
0.0001,13,66,26.2462,1.19901,308.966,120
0.0001,13,68,25.6538,1.65819,314.417,120
0.0001,13,69,26.5615,1.06306,315.007,120
0.0001,8,60,26.796,1.40491,323.385,120
0.0001,13,60,26,1.17111,327.665,120
0.0001,13,62,26.2231,1.41124,328.033,120
0.0001,10,63,26.5594,1.11901,340.215,120
0.0001,10,64,25.9687,1.02347,340.874,120
0.0001,10,60,26.4844,1.11736,344.551,120
0.0001,13,64,26,1.09648,374.61,120
0.0001,17,63,26.1692,39.4922,379.548,120
0.0001,17,62,26.4577,0.926787,381.847,120
0.0001,17,67,25.8865,1.65043,387.283,120
0.0001,17,69,26.0712,1.52954,402.708,120
0.0001,13,63,26.2231,0.899277,404.815,120
0.0001,17,65,25.65,1.62645,405.813,120
0.0001,10,62,26.3062,1.28919,408.098,120
0.0001,13,67,26.1615,0.872432,465.014,120
0.0001,20,68,25.5046,1.42649,473.604,120
0.0001,20,63,25.7723,1.30033,498.763,120
0.0001,20,69,26.4,1.23819,514.907,120
0.0001,17,68,25.3558,1.64424,516.714,120
0.0001,25,60,25.8873,1.8491,524.082,120
0.0001,25,66,25.5835,1.3574,549.135,120
0.0001,25,69,26.1342,1.52114,553.176,120
0.0001,25,67,26.1684,1.55535,587.94,120
0.0001,17,64,25.8,1.35843,589.701,120
0.0001,17,66,25.9731,1.18608,594.06,120
0.0001,17,60,26.0942,1.15122,594.291,120
0.0001,20,66,25.8138,1.41433,618.865,120
0.0001,20,65,25.3846,1.66129,620.112,120
0.0001,20,62,26.4462,1.22828,621.169,120
0.0001,20,60,26.3077,1.52098,623.523,120
0.0001,17,61,25.7538,1.20923,625.061,120
0.0001,20,61,25.4262,1.5934,625.106,120
0.0001,20,67,26.0077,1.55149,628.962,120
0.0001,20,64,26.0492,1.34271,662.444,120
0.0001,30,62,25.9485,1.4446,663.783,120
0.0001,30,63,26.0121,1.84346,677.85,120
0.0001,30,68,25.7273,1.5069,681.951,120
