threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,0.5,85,24.7242,1.82844,574.147,120
0.0001,0.5,80,24.497,1.41793,590.454,120
0.0001,7,80,-3.6697,5.04278,609.173,120
0.0001,0.1,87,26.5818,1.37943,642.39,120
0.0001,0.3,81,25.5182,1.47396,698.937,120
0.0001,0.3,87,25.8061,1.6576,744.387,120
0.0001,0.7,85,22.6879,2.30929,747.106,120
0.0001,0.7,88,22.6152,1.68146,753.424,120
0.0001,7,82,-1.54848,6.38839,755.08,120
0.0001,10,84,-5.94545,4.57185,756.901,120
0.0001,3,87,8.29091,4.19629,779.987,120
0.0001,0.03,82,26.7879,1.53313,785.243,120
0.0001,0.03,85,26.7727,1.42409,794.868,120
0.0001,0.5,81,23.7545,1.86014,796.748,120
0.0001,0.07,80,26.6273,1.56392,806.299,120
0.0001,0.01,81,26.8212,1.3264,816.569,120
0.0001,1,82,18.9152,2.73729,818.84,120
0.0001,5,80,0.430303,4.33685,822.586,120
0.0001,7,88,-1.08788,4.92659,829.307,120
0.0001,0.1,86,26.6939,1.44779,839.17,120
0.0001,1,80,20.9303,2.75787,841.245,120
0.0001,0.01,87,26.7364,1.7471,843.063,120
0.0001,0.03,86,26.7455,1.30611,857.571,120
0.0001,0.3,83,25.7303,1.41812,864.029,120
0.0001,0.5,89,25.0242,1.85605,866.37,120
0.0001,10,88,-3.94545,4.35645,866.682,120
0.0001,0.5,84,24.2818,2.03631,877.091,120
0.0001,7,81,-1.87576,10.3854,882.622,120
0.0001,0.3,80,25.2424,1.42639,885.426,120
0.0001,0.01,86,26.7455,1.30611,888.531,120
0.0001,10,81,-5.09394,5.47035,898.466,120
0.0001,3,80,6.50909,4.7363,910.788,120
0.0001,3,85,5.65152,4.44569,918.916,120
0.0001,5,81,0.718182,8.58581,923.469,120
0.0001,1,86,18.3545,1.57438,933.283,120
0.0001,5,89,2.12424,7.70036,938.98,120
0.0001,0.3,88,26.0333,1.40933,947.645,120
0.0001,0.07,89,26.8727,1.38242,949.962,120
0.0001,10,87,-3.23939,3.54764,951.196,120
0.0001,0.7,81,22.0636,2.16502,964.007,120
0.0001,1,88,21.9061,2.40671,971.306,120
