threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,2,35,28.74,0.190729,46.5393,120
0.0001,2,39,27.6,0.624011,46.6051,120
0.0001,2,32,26.64,0.712748,47.2594,120
0.0001,2,33,26.04,0.576845,62.4669,120
0.0001,2,34,27.6,0.771123,68.1988,120
0.0001,2,31,28.62,0.4411,73.8113,120
0.0001,2,37,26.94,0.822713,74.6849,120
0.0001,2,38,28.2,0.85525,76.9867,120
0.0001,2,36,27.36,0.62743,77.2203,120
0.0001,4,31,27.225,0.661999,100.322,120
0.0001,4,39,26.275,0.593949,100.861,120
0.0001,4,36,26.275,0.904982,101.124,120
0.0001,4,33,26.625,0.768503,108.273,120
0.0001,4,35,27.825,0.623839,112.967,120
0.0001,6,31,26.9053,0.934355,135.913,120
0.0001,4,34,26.65,0.704171,138.63,120
0.0001,4,38,27.2,0.870475,147.62,120
0.0001,4,37,27.125,1.10278,148.175,120
0.0001,6,39,27.0474,1.20877,148.068,120
0.0001,6,34,25.8947,0.894346,148.712,120
0.0001,6,38,26.2421,0.891237,148.812,120
0.0001,6,33,25.7842,1.27293,161.684,120
0.0001,6,35,27.0789,1.19298,162.072,120
0.0001,6,37,26.1158,0.893431,163.331,120
0.0001,6,36,25.9737,0.668938,171.278,120
0.0001,4,30,26.8,1.05984,172.614,120
0.0001,4,32,26.525,0.931485,174.775,120
0.0001,8,33,26.736,1.4073,188.701,120
0.0001,8,30,26.604,1.20841,189.819,120
0.0001,8,38,26.556,0.827591,204.814,120
0.0001,8,32,26.22,0.873237,211.437,120
0.0001,8,34,25.752,1.16383,215.273,120
0.0001,8,37,26.076,0.903785,215.267,120
0.0001,8,36,26.124,1.43862,216.362,120
0.0001,10,38,26.3531,1.43474,235.325,120
0.0001,10,37,26.0625,0.946693,236.475,120
0.0001,10,32,25.9031,1.48823,239.394,120
0.0001,6,30,26.1789,0.767314,251.664,120
0.0001,10,30,26.7938,1.42243,266.71,120
0.0001,10,39,25.7531,1.17179,267.284,120
0.0001,8,31,26.136,0.827153,272.928,120
0.0001,13,39,26.0769,1.64187,280.608,120
0.0001,13,30,26.5308,1.52191,311.087,120
0.0001,13,37,25.9077,0.821868,311.827,120
0.0001,8,39,26.208,1.42311,319.945,120
0.0001,8,35,26.868,1.32156,320.043,120
0.0001,10,31,26.0531,1.30543,329.879,120
0.0001,17,38,26.0596,1.43611,333.833,120
0.0001,6,32,26.3842,0.632811,348.029,120
0.0001,10,34,25.3781,0.734553,350.077,120
0.0001,10,35,25.9594,42.1561,358.258,120
0.0001,10,33,25.9406,1.13208,361.036,120
0.0001,10,36,25.5094,1.22407,372.158,120
0.0001,13,35,26.4846,1.41341,389.228,120
0.0001,13,34,25.5615,1.22819,391.526,120
0.0001,17,30,26.3942,1.55556,397.265,120
0.0001,17,31,25.575,1.42898,401.591,120
0.0001,13,32,25.7846,1.32978,402.73,120
0.0001,13,31,26.1846,1.73316,409.998,120
0.0001,17,35,25.9904,1.50796,417.021,120
0.0001,17,32,26.2212,1.20391,417.03,120
0.0001,13,33,25.5769,0.876855,420.62,120
0.0001,13,36,26.0077,1.2052,420.642,120
0.0001,20,34,26.2246,1.32247,429.675,120
0.0001,20,33,25.7954,1.1882,452.428,120
0.0001,13,38,26.2462,0.894568,467.156,120
0.0001,20,35,26.0031,2.24926,489.228,120
0.0001,25,38,25.2342,2.06401,517.729,120
0.0001,17,34,25.7596,1.37102,520.681,120
0.0001,25,32,25.7734,1.65847,527.157,120
0.0001,17,37,25.5577,1.44564,537.039,120
0.0001,17,39,25.9442,1.50707,554.691,120
0.0001,17,33,25.5808,1.47002,561.069,120
0.0001,17,36,25.1885,1.59873,569.207,120
0.0001,25,36,25.5418,1.59017,583.34,120
0.0001,20,32,26.3954,3.89743,615.018,120
0.0001,30,39,25.7485,1.5373,632.209,120
0.0001,30,32,25.9242,1.66758,646.787,120
0.0001,20,30,25.7954,1.19836,663.527,120
0.0001,20,31,25.9431,1.6308,667.468,120
0.0001,20,37,25.8231,1.42831,670.486,120
0.0001,20,36,25.7862,1.13622,678.264,120
0.0001,20,39,26.0215,1.25458,687.489,120
0.0001,20,38,25.6754,1.51213,687.868,120
0.0001,35,38,25.4464,1.48072,717.021,120
0.0001,30,34,25.7606,1.53923,735.438,120
0.0001,2,30,28.08,0.88154,747.824,120
0.0001,25,39,25.9063,1.39919,749.168,120
0.0001,35,31,25.7089,45.072,748.248,120
0.0001,25,35,25.7848,1.37945,749.369,120
0.0001,30,33,25.7697,1.35001,749.441,120
0.0001,25,30,26.062,1.55488,753.845,120
0.0001,25,37,25.8911,1.44111,761.303,120
0.0001,25,33,25.9519,1.25806,763.43,120
0.0001,25,34,25.5759,1.58762,766.786,120
0.0001,25,31,25.1886,1.46524,770.316,120
0.0001,35,35,25.8509,1.63182,779.864,120
0.0001,35,39,25.7143,1.73674,782.27,120
0.0001,35,36,25.6393,2.07001,798.97,120
0.0001,40,36,25.6773,1.62819,810.904,120
0.0001,30,35,25.7939,1.9416,812.892,120
0.0001,40,35,25.5636,1.96537,812.793,120
0.0001,40,34,25.7682,1.63564,816.251,120
0.0001,30,36,25.5182,1.55493,817.239,120
0.0001,40,37,25.7955,2.62537,817.158,120
0.0001,40,30,25.725,1.96786,817.706,120
0.0001,40,31,25.9409,1.52701,822.396,120
0.0001,30,31,25.8394,1.47123,830.484,120
0.0001,30,38,25.3242,1.33093,832.646,120
0.0001,30,30,26.2758,1.39173,845.203,120
0.0001,30,37,25.8121,1.70979,850.456,120
0.0001,35,33,25.7545,2.2418,858.011,120
0.0001,35,32,26.0009,1.866,859.739,120
0.0001,40,33,25.8318,1.84249,870.344,120
0.0001,35,34,25.9071,1.49435,880.196,120
0.0001,35,30,26.0464,1.35405,889.825,120
0.0001,35,37,25.8,6.45133,894.278,120
0.0001,40,32,25.6318,1.47346,916.931,120
0.0001,40,39,25.8477,1.62903,922.968,120
0.0001,40,38,25.5659,1.69897,938.92,120
