threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,2,42,27.72,0.560562,44.8148,120
0.0001,2,48,27.78,0.809069,45.1105,120
0.0001,2,49,28.08,0.845543,47.4433,120
0.0001,2,47,27.84,0.426403,50.7515,120
0.0001,2,46,26.28,0.43424,57.0014,120
0.0001,2,44,27.54,0.478423,67.9868,120
0.0001,2,43,27.3,0.58901,75.5804,120
0.0001,2,45,26.76,0.746677,75.7402,120
0.0001,2,41,27.72,0.48614,79.0675,120
0.0001,4,46,25.975,0.730344,97.1157,120
0.0001,4,45,26.45,0.834453,104.67,120
0.0001,4,43,27.125,0.608552,104.935,120
0.0001,4,47,26.75,0.523008,105.608,120
0.0001,4,40,26.5,0.789581,110.707,120
0.0001,4,42,27.6,0.715914,110.835,120
0.0001,4,41,26.575,0.828086,110.941,120
0.0001,6,49,26.2421,0.901311,141.073,120
0.0001,6,42,26.7316,1.46353,143.759,120
0.0001,4,48,26.8,0.878094,150.693,120
0.0001,4,44,25.95,0.645988,151.851,120
0.0001,6,46,25.8632,1.01027,156.058,120
0.0001,6,48,26.9211,0.733359,157.302,120
0.0001,8,43,25.86,0.855625,159.551,120
0.0001,4,49,26.125,0.982898,173.536,120
0.0001,8,49,25.776,1.28364,182.067,120
0.0001,8,45,26.16,44.0068,182.117,120
0.0001,8,41,26.244,1.13162,211.463,120
0.0001,8,46,25.416,1.00869,211.973,120
0.0001,6,45,26.4474,1.40002,216.223,120
0.0001,6,44,26.0053,0.777385,221.564,120
0.0001,6,41,25.2632,1.29443,222.399,120
0.0001,6,40,26.7947,1.18277,222.593,120
0.0001,10,41,25.875,1.37092,230.162,120
0.0001,10,46,25.2469,1.19304,234.509,120
0.0001,10,40,26.3906,1.62453,237.012,120
0.0001,6,47,26.7316,1.34433,238.265,120
0.0001,10,49,25.9125,1.18099,249.621,120
0.0001,6,43,26.4632,0.742855,251.519,120
0.0001,8,47,25.932,0.802084,252.415,120
0.0001,10,44,25.4156,1.29369,253.506,120
0.0001,8,44,25.656,1.28161,276.967,120
0.0001,8,48,25.968,0.780884,277.286,120
0.0001,13,44,25.4615,1.31095,276.815,120
0.0001,8,40,26.724,1.39624,278.026,120
0.0001,13,45,26.1692,1.11692,300.681,120
0.0001,13,46,25.4692,1.23965,305.603,120
0.0001,13,49,25.5692,1.37998,308.501,120
0.0001,8,42,26.652,0.557405,317.456,120
0.0001,10,48,26.4656,1.23826,318.091,120
0.0001,13,48,26.0154,1.2233,317.997,120
0.0001,10,43,26.0156,1.34706,340.418,120
0.0001,10,45,26.0719,1.33306,346.777,120
0.0001,17,48,26.1635,1.14429,361.763,120
0.0001,17,47,26.4462,1.17994,361.985,120
0.0001,17,45,26.1115,1.14127,366.281,120
0.0001,13,40,26.1769,1.26663,375.371,120
0.0001,13,41,25.7846,1.44246,376.041,120
0.0001,13,43,25.8846,54.4669,378.909,120
0.0001,10,47,25.7906,1.30572,380.389,120
0.0001,13,47,25.8769,1.55193,380.883,120
0.0001,17,44,25.875,1.50239,390.122,120
